CSV_Age,Day_mth_year_cat,Pet_ageMonths,Breed,Color,Outcome_Type,Fixed,Sex
3,years,36,German Wirehaired Pointer Mix,Black/White,Return_to_owner,Spayed,Female
10,years,120,Great Pyrenees Mix,White/Cream,Return_to_owner,Neutered,Male
6,years,72,Chihuahua Shorthair/Miniature Pinscher,Black,Euthanasia,Intact,Male
2,years,24,German Shepherd Mix,Black/Tan,Return_to_owner,Neutered,Male
3,years,36,Pit Bull/Boxer,Brown/White,Adoption,Spayed,Female
3,years,36,Rottweiler Mix,Black/Tan,Adoption,Neutered,Male
7,years,84,Labrador Retriever Mix,Yellow,Adoption,Neutered,Male
2,years,24,Australian Cattle Dog Mix,White/Tan,Transfer,Neutered,Male
2,years,24,Pit Bull Mix,Brown Brindle/White,Adoption,Spayed,Female
8,years,96,Chow Chow Mix,Brown/Black,Euthanasia,Intact,Male
4,years,48,Chihuahua Shorthair,Tan/White,Return_to_owner,Intact,Female
3,years,36,Labrador Retriever/Siberian Husky,Brown/White,Euthanasia,Spayed,Female
4,years,48,Chihuahua Shorthair Mix,Tan/White,Adoption,Spayed,Female
7,years,84,Rottweiler/Labrador Retriever,Black/Brown,Return_to_owner,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Tan,Adoption,Neutered,Male
2,years,24,Pit Bull Mix,Blue/White,Transfer,Spayed,Female
3,years,36,Labrador Retriever,Black,Adoption,Spayed,Female
5,years,60,Pit Bull Mix,Tan/Black,Adoption,Spayed,Female
12,years,144,Chow Chow Mix,Red,Return_to_owner,Spayed,Female
6,years,72,Dachshund,Blue Merle,Return_to_owner,Neutered,Male
2,years,24,Black Mouth Cur/Boxer,Fawn/Black,Transfer,Spayed,Female
3,years,36,Cairn Terrier Mix,Yellow,Return_to_owner,Neutered,Male
2,years,24,Pit Bull Mix,Blue/White,Euthanasia,Intact,Female
2,years,24,Miniature Schnauzer Mix,Black/Gray,Transfer,Spayed,Female
5,years,60,Cairn Terrier Mix,Black/Gray,Adoption,Spayed,Female
5,years,60,Labrador Retriever/Australian Cattle Dog,Black/White,Transfer,Neutered,Male
3,years,36,Labrador Retriever Mix,Yellow/White,Transfer,Neutered,Male
7,years,84,Shih Tzu Mix,Cream,Return_to_owner,Neutered,Male
2,years,24,Labrador Retriever Mix,Black,Adoption,Spayed,Female
2,years,24,Chihuahua Shorthair/Beagle,Tan/White,Adoption,Neutered,Male
8,years,96,Labrador Retriever Mix,Red/White,Return_to_owner,Spayed,Female
3,years,36,Labrador Retriever Mix,Black,Return_to_owner,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Brown/White,Adoption,Neutered,Male
2,years,24,Pit Bull Mix,Brown Brindle,Euthanasia,Intact,Female
3,years,36,Australian Shepherd Mix,Black/White,Euthanasia,Spayed,Female
8,years,96,American Bulldog Mix,White/Brown Brindle,Return_to_owner,Neutered,Male
3,years,36,Pit Bull Mix,White,Return_to_owner,Neutered,Male
3,years,36,Chihuahua Shorthair Mix,Sable/White,Transfer,Neutered,Male
4,years,48,Dachshund Mix,Red,Adoption,Spayed,Female
6,years,72,Pit Bull Mix,Black/White,Adoption,Neutered,Male
2,years,24,Pit Bull Mix,Brown Brindle/White,Return_to_owner,Spayed,Female
3,years,36,Catahoula Mix,White/Tan,Adoption,Neutered,Male
2,years,24,Labrador Retriever Mix,Black/White,Return_to_owner,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Brown/Black,Transfer,Neutered,Male
5,years,60,Chihuahua Shorthair Mix,Blue/White,Transfer,Spayed,Female
9,years,108,Chihuahua Shorthair Mix,Tricolor,Adoption,Neutered,Male
3,years,36,Flat Coat Retriever Mix,Black,Return_to_owner,Spayed,Female
3,years,36,Toy Poodle Mix,Black,Adoption,Neutered,Male
3,years,36,Chihuahua Shorthair Mix,White/Chocolate,Adoption,Neutered,Male
3,years,36,Great Pyrenees Mix,White,Return_to_owner,Spayed,Female
12,years,144,Cardigan Welsh Corgi Mix,Brown/White,Return_to_owner,Neutered,Male
9,years,108,Pit Bull,Tan/White,Return_to_owner,Neutered,Male
9,years,108,Labrador Retriever/German Shepherd,Buff/White,Adoption,Spayed,Female
3,years,36,Pit Bull Mix,Brown/White,Euthanasia,Intact,Female
8,years,96,Miniature Poodle Mix,White,Return_to_owner,Neutered,Male
2,years,24,Siberian Husky Mix,Black/Brown,Return_to_owner,Spayed,Female
2,years,24,Pit Bull Mix,Chocolate/White,Adoption,Neutered,Male
3,years,36,Staffordshire Mix,Fawn,Euthanasia,Neutered,Male
3,years,36,Labrador Retriever Mix,Black/White,Adoption,Spayed,Female
2,years,24,Dachshund Mix,Red/Red Merle,Adoption,Spayed,Female
5,years,60,Toy Fox Terrier Mix,Tricolor,Adoption,Neutered,Male
2,years,24,Welsh Springer Spaniel,White/Chocolate,Adoption,Spayed,Female
4,years,48,Chihuahua Shorthair/Rat Terrier,Tan,Return_to_owner,Neutered,Male
2,years,24,Labrador Retriever Mix,White/Tan,Adoption,Neutered,Male
3,years,36,Labrador Retriever/Boxer,Black/White,Adoption,Spayed,Female
2,years,24,Rat Terrier Mix,Tricolor,Adoption,Spayed,Female
12,years,144,Miniature Poodle Mix,Gray,Transfer,Spayed,Female
2,years,24,West Highland Mix,White,Return_to_owner,Intact,Male
3,years,36,Collie Smooth Mix,Blue Merle/Tan,Adoption,Spayed,Female
13,years,156,Border Collie Mix,Black/White,Transfer,Spayed,Female
4,years,48,Labrador Retriever/Beagle,Brown,Adoption,Neutered,Male
5,years,60,Toy Poodle Mix,Apricot,Return_to_owner,Neutered,Male
4,years,48,Australian Cattle Dog Mix,Blue Tick,Return_to_owner,Spayed,Female
4,years,48,Cavalier Span Mix,Black/Tan,Return_to_owner,Intact,Female
4,years,48,Chihuahua Longhair Mix,Brown/Tricolor,Return_to_owner,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Tan/White,Transfer,Neutered,Male
13,years,156,Chow Chow Mix,Fawn,Return_to_owner,Spayed,Female
9,years,108,Pit Bull Mix,Fawn/White,Adoption,Spayed,Female
3,years,36,Dachshund Mix,Black/Tan,Adoption,Neutered,Male
7,years,84,Rat Terrier Mix,Tricolor,Transfer,Neutered,Male
3,years,36,Labrador Retriever/Pointer,Chocolate/White,Adoption,Spayed,Female
5,years,60,Pit Bull Mix,Tan/White,Return_to_owner,Intact,Male
3,years,36,Pit Bull Mix,Blue/White,Return_to_owner,Spayed,Female
2,years,24,German Shepherd Mix,Black/Tan,Return_to_owner,Neutered,Male
4,years,48,Siberian Husky Mix,Sable/Cream,Return_to_owner,Spayed,Female
9,years,108,Pit Bull Mix,White/Brown,Transfer,Spayed,Female
2,years,24,Shih Tzu Mix,White/Tan,Return_to_owner,Intact,Female
3,years,36,Australian Cattle Dog Mix,Tricolor,Return_to_owner,Intact,Male
4,years,48,Dachshund Mix,Red/Brown,Return_to_owner,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,Brown/White,Return_to_owner,Spayed,Female
3,years,36,Australian Cattle Dog Mix,Tricolor,Adoption,Neutered,Male
2,years,24,German Shepherd,Black/Brown,Adoption,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,White,Transfer,Neutered,Male
6,years,72,Harrier Mix,Tricolor,Adoption,Spayed,Female
2,years,24,Catahoula Mix,Blue Merle/Tan,Transfer,Spayed,Female
3,years,36,Boxer Mix,Brown/White,Return_to_owner,Spayed,Female
3,years,36,Australian Cattle Dog Mix,Red Merle,Return_to_owner,Spayed,Female
10,years,120,Boxer Mix,Fawn,Euthanasia,Intact,Female
2,years,24,Shih Tzu Mix,White/Brown,Transfer,Intact,Female
2,years,24,Golden Retriever/Chow Chow,Red/White,Transfer,Neutered,Male
2,years,24,Dalmatian Mix,Black/White,Return_to_owner,Spayed,Female
3,years,36,Lhasa Apso/West Highland,Tricolor,Return_to_owner,Spayed,Female
4,years,48,Beagle/Cocker Spaniel,Black/White,Adoption,Spayed,Female
3,years,36,Border Collie Mix,Tricolor,Return_to_owner,Neutered,Male
2,years,24,Chihuahua Longhair Mix,Black/Tan,Transfer,Neutered,Male
6,years,72,Labrador Retriever Mix,Chocolate,Transfer,Neutered,Male
7,years,84,Lhasa Apso Mix,White/Tan,Return_to_owner,Neutered,Male
2,years,24,Labrador Retriever Mix,Black,Transfer,Spayed,Female
4,years,48,Manchester Terrier Mix,Black/Tan,Transfer,Intact,Male
3,years,36,Australian Kelpie Mix,Blue,Return_to_owner,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,Tan/Tan,Adoption,Spayed,Female
2,years,24,Golden Retriever Mix,Red,Return_to_owner,Neutered,Male
6,years,72,German Shepherd Mix,Black,Return_to_owner,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Buff,Euthanasia,Intact,Female
3,years,36,Pit Bull Mix,Brown/Black,Euthanasia,Spayed,Female
4,years,48,Bull Terrier Mix,White/Black,Transfer,Spayed,Female
3,years,36,Golden Retriever Mix,Red,Transfer,Intact,Male
7,years,84,Dogo Argentino/Labrador Retriever,White/Brown,Adoption,Neutered,Male
3,years,36,Chihuahua Shorthair Mix,Brown/White,Return_to_owner,Intact,Male
4,years,48,Siberian Husky,Gray/White,Return_to_owner,Neutered,Male
10,years,120,Queensland Heeler Mix,Blue Tick/Brown,Return_to_owner,Intact,Male
11,years,132,Rat Terrier Mix,Black/White,Return_to_owner,Neutered,Male
2,years,24,Pit Bull Mix,Brown Brindle/White,Transfer,Neutered,Male
2,years,24,Dachshund Wirehair Mix,Black/Brown,Return_to_owner,Neutered,Male
5,years,60,Labrador Retriever Mix,Red/White,Adoption,Spayed,Female
3,years,36,Beagle Mix,Tricolor,Return_to_owner,Intact,Male
3,years,36,Chihuahua Shorthair Mix,White/Red,Return_to_owner,Intact,Male
4,years,48,German Shepherd/Great Dane,Sable/Tan,Return_to_owner,Neutered,Male
5,years,60,Labrador Retriever Mix,Black,Adoption,Spayed,Female
3,years,36,Shih Tzu Mix,Tricolor,Return_to_owner,Intact,Female
7,years,84,Australian Shepherd Mix,Red Merle/White,Adoption,Spayed,Female
2,years,24,Pit Bull Mix,Black/White,Adoption,Spayed,Female
4,years,48,Pit Bull Mix,White/Brown,Adoption,Spayed,Female
2,years,24,Chihuahua Longhair Mix,Black,Return_to_owner,Spayed,Female
14,years,168,Pekingese Mix,White,Return_to_owner,Neutered,Male
2,years,24,Basset Hound/English Pointer,Chocolate/White,Return_to_owner,Neutered,Male
5,years,60,Chihuahua Shorthair Mix,Black/White,Return_to_owner,Intact,Female
7,years,84,Labrador Retriever Mix,Red,Transfer,Neutered,Male
2,years,24,Chinese Sharpei,Brown,Return_to_owner,Intact,Male
3,years,36,Yorkshire Terrier Mix,Tan/Black,Return_to_owner,Spayed,Female
13,years,156,Yorkshire Terrier Mix,Tricolor,Return_to_owner,Neutered,Male
2,years,24,American Bulldog/Labrador Retriever,White/Brown,Adoption,Neutered,Male
12,years,144,Chihuahua Shorthair Mix,Black,Adoption,Spayed,Female
6,years,72,Chesa Bay Retr Mix,Chocolate,Return_to_owner,Neutered,Male
2,years,24,Chihuahua Shorthair/Dachshund,White/Tan,Return_to_owner,Spayed,Female
3,years,36,Dachshund Mix,Red,Return_to_owner,Spayed,Female
2,years,24,Pembroke Welsh Corgi,Sable/White,Adoption,Neutered,Male
4,years,48,Labrador Retriever Mix,Black/White,Return_to_owner,Spayed,Female
2,years,24,Yorkshire Terrier Mix,Tan,Adoption,Neutered,Male
6,years,72,Pit Bull,White/Tan,Adoption,Neutered,Male
5,years,60,American Pit Bull Terrier,Brown,Euthanasia,Spayed,Female
2,years,24,Australian Cattle Dog Mix,Blue Merle,Adoption,Neutered,Male
2,years,24,Jack Russell Terrier/Pointer,White/Brown,Adoption,Spayed,Female
4,years,48,Pit Bull Mix,Black/White,Return_to_owner,Intact,Female
11,years,132,Catahoula Mix,Blue Merle,Adoption,Neutered,Male
6,years,72,Australian Cattle Dog/Beagle,Blue Tick/Black,Adoption,Spayed,Female
3,years,36,Pit Bull Mix,Brown Brindle/White,Return_to_owner,Spayed,Female
2,years,24,Australian Cattle Dog Mix,Red Tick,Transfer,Intact,Female
2,years,24,Pit Bull Mix,Brown,Adoption,Neutered,Male
2,years,24,Lhasa Apso Mix,Gray/White,Transfer,Intact,Male
2,years,24,Pit Bull Mix,Blue/White,Adoption,Spayed,Female
2,years,24,Beagle Mix,White/Red,Return_to_owner,Spayed,Female
3,years,36,Chihuahua Shorthair/Dachshund,Brown/White,Transfer,Neutered,Male
3,years,36,Australian Cattle Dog,Black/Tan,Euthanasia,Neutered,Male
2,years,24,Great Pyrenees Mix,White/Buff,Return_to_owner,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Tricolor,Transfer,Spayed,Female
6,years,72,German Shepherd/Chow Chow,Brown/Black,Euthanasia,Intact,Male
2,years,24,Labrador Retriever Mix,Black/Brown,Return_to_owner,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,White/Buff,Return_to_owner,Spayed,Female
2,years,24,Australian Cattle Dog/Chow Chow,White/Tan,Return_to_owner,Neutered,Male
4,years,48,Pit Bull Mix,Tan/White,Return_to_owner,Spayed,Female
2,years,24,Basset Hound Mix,White/Black,Adoption,Spayed,Female
2,years,24,German Shepherd Mix,Black/Brown,Adoption,Neutered,Male
2,years,24,Labrador Retriever Mix,White/Tan,Adoption,Neutered,Male
6,years,72,English Bulldog,White/Brown Brindle,Adoption,Intact,Female
9,years,108,Collie Rough Mix,Brown,Return_to_owner,Neutered,Male
2,years,24,Havanese Mix,Brown/Buff,Adoption,Neutered,Male
2,years,24,Pit Bull Mix,Red,Return_to_owner,Spayed,Female
5,years,60,Chihuahua Shorthair Mix,Brown,Return_to_owner,Neutered,Male
4,years,48,Rottweiler Mix,Chocolate/Tan,Euthanasia,Neutered,Male
2,years,24,Miniature Poodle Mix,White,Adoption,Spayed,Female
3,years,36,Plott Hound Mix,Brown,Adoption,Neutered,Male
3,years,36,Pit Bull/Chinese Sharpei,White/Black,Return_to_owner,Spayed,Female
8,years,96,Chow Chow/Labrador Retriever,Red,Return_to_owner,Intact,Male
6,years,72,Basset Hound,Tricolor,Transfer,Neutered,Male
2,years,24,Pit Bull Mix,Brown/White,Return_to_owner,Neutered,Male
7,years,84,Pit Bull Mix,Black Brindle/White,Return_to_owner,Spayed,Female
4,years,48,Blue Lacy Mix,Blue/White,Return_to_owner,Intact,Male
6,years,72,Chihuahua Shorthair Mix,Buff/White,Transfer,Spayed,Female
2,years,24,Border Collie/Labrador Retriever,Chocolate,Adoption,Spayed,Female
3,years,36,Labrador Retriever Mix,Red,Transfer,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Black/White,Return_to_owner,Neutered,Male
2,years,24,Dutch Shepherd Mix,Brown Brindle,Return_to_owner,Spayed,Female
4,years,48,Boxer Mix,Fawn/White,Return_to_owner,Spayed,Female
2,years,24,Pit Bull Mix,Blue/White,Transfer,Intact,Male
9,years,108,Labrador Retriever Mix,Yellow/White,Transfer,Spayed,Female
4,years,48,Pit Bull Mix,Yellow Brindle/Tan,Return_to_owner,Neutered,Male
2,years,24,Chihuahua Shorthair Mix,Brown/Tan,Adoption,Spayed,Female
4,years,48,Labrador Retriever/Pointer,Black/White,Adoption,Spayed,Female
6,years,72,Chihuahua Shorthair Mix,Tricolor,Transfer,Neutered,Male
2,years,24,Labrador Retriever,White/Tan,Adoption,Spayed,Female
2,years,24,Miniature Pinscher Mix,Chocolate/Brown,Return_to_owner,Spayed,Female
2,years,24,Basset Hound/Labrador Retriever,Brown/White,Return_to_owner,Neutered,Male
6,years,72,Dachshund Mix,Red,Transfer,Spayed,Female
3,years,36,Rat Terrier Mix,White/Brown,Adoption,Spayed,Female
3,years,36,Bruss Griffon Mix,White/Brown,Adoption,Spayed,Female
5,years,60,Chihuahua Shorthair/Cairn Terrier,Brown/White,Adoption,Spayed,Female
2,years,24,Doberman Pinsch Mix,Blue/Tan,Transfer,Intact,Female
4,years,48,Chihuahua Shorthair Mix,Buff,Transfer,Neutered,Male
2,years,24,Labrador Retriever Mix,Buff,Transfer,Spayed,Female
5,years,60,Cocker Spaniel Mix,Tan/White,Adoption,Spayed,Female
13,years,156,Miniature Poodle Mix,White,Return_to_owner,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Black/White,Return_to_owner,Neutered,Male
6,years,72,Chihuahua Shorthair Mix,Red,Return_to_owner,Spayed,Female
3,years,36,Boxer Mix,Yellow Brindle,Transfer,Intact,Male
2,years,24,Chihuahua Shorthair Mix,Red/White,Died,Spayed,Female
4,years,48,Basset Hound Mix,White/Brown,Return_to_owner,Neutered,Male
3,years,36,German Shepherd Mix,Tan/Black,Adoption,Spayed,Female
2,years,24,Pit Bull Mix,Black,Transfer,Intact,Female
3,years,36,Border Collie Mix,Black/White,Adoption,Neutered,Male
3,years,36,Shih Tzu,White/Black,Return_to_owner,Spayed,Female
7,years,84,Yorkshire Terrier Mix,Black/Brown,Transfer,Intact,Male
2,years,24,Chihuahua Shorthair Mix,Tan,Adoption,Spayed,Female
2,years,24,Chihuahua Shorthair,Brown,Return_to_owner,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Red,Adoption,Neutered,Male
7,years,84,Rottweiler/Labrador Retriever,Black/Tan,Adoption,Spayed,Female
9,years,108,Anatol Shepherd Mix,White/Tan,Adoption,Neutered,Male
5,years,60,Pit Bull Mix,White/Brown,Euthanasia,Intact,Female
3,years,36,Chihuahua Shorthair/Wire Hair Fox Terrier,White/Brown,Adoption,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,Black/Brown,Adoption,Neutered,Male
12,years,144,Pit Bull Mix,Black/White,Transfer,Spayed,Female
4,years,48,Pit Bull Mix,Brown Brindle,Adoption,Neutered,Male
4,years,48,Australian Cattle Dog Mix,Blue Merle/Tan,Adoption,Neutered,Male
6,years,72,Chow Chow Mix,Red/White,Adoption,Neutered,Male
6,years,72,Standard Poodle,Chocolate,Adoption,Spayed,Female
3,years,36,Collie Smooth/Golden Retriever,Red/White,Adoption,Spayed,Female
10,years,120,Labrador Retriever Mix,Black,Adoption,Spayed,Female
3,years,36,Toy Poodle Mix,Apricot,Adoption,Neutered,Male
4,years,48,Border Terrier Mix,Black/White,Adoption,Neutered,Male
2,years,24,American Bulldog,Tricolor,Return_to_owner,Neutered,Male
2,years,24,Pit Bull Mix,Black/White,Transfer,Intact,Female
4,years,48,Pit Bull Mix,White/Black,Return_to_owner,Intact,Female
2,years,24,Cairn Terrier Mix,Tan/Brown,Transfer,Spayed,Female
11,years,132,Dachshund,Brown,Return_to_owner,Intact,Male
3,years,36,American Staffordshire Terrier/Labrador Retriever,Brown/White,Transfer,Neutered,Male
2,years,24,Rhod Ridgeback Mix,Brown/White,Transfer,Neutered,Male
2,years,24,American Staffordshire Terrier Mix,Red/White,Adoption,Neutered,Male
4,years,48,Shih Tzu/Havanese,Cream,Transfer,Spayed,Female
8,years,96,Chihuahua Shorthair Mix,White/Brown,Return_to_owner,Neutered,Male
5,years,60,Miniature Poodle/Yorkshire Terrier,Black/White,Return_to_owner,Spayed,Female
2,years,24,German Shepherd Mix,Black/Tan,Return_to_owner,Spayed,Female
3,years,36,Doberman Pinsch Mix,Liver/Buff,Return_to_owner,Spayed,Female
2,years,24,Wire Hair Fox Terrier,White/Brown,Transfer,Neutered,Male
10,years,120,Miniature Poodle/Pomeranian,Black,Adoption,Neutered,Male
10,years,120,Labrador Retriever Mix,Brown,Transfer,Neutered,Male
5,years,60,Australian Cattle Dog Mix,White/Brown Brindle,Adoption,Neutered,Male
2,years,24,Labrador Retriever Mix,Black/White,Adoption,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Brown/White,Return_to_owner,Neutered,Male
5,years,60,Pit Bull Mix,Blue/White,Euthanasia,Spayed,Female
6,years,72,Pit Bull Mix,Brown Brindle/White,Return_to_owner,Neutered,Male
4,years,48,Labrador Retriever Mix,Tan,Return_to_owner,Neutered,Male
3,years,36,Weimaraner,Silver,Adoption,Spayed,Female
2,years,24,Jack Russell Terrier Mix,Tricolor,Transfer,Intact,Male
3,years,36,Pit Bull Mix,Red/White,Return_to_owner,Intact,Male
6,years,72,Pit Bull Mix,Black/White,Transfer,Spayed,Female
2,years,24,Miniature Schnauzer Mix,Gray/White,Adoption,Neutered,Male
3,years,36,Border Collie Mix,Black/White,Transfer,Spayed,Female
3,years,36,Labrador Retriever Mix,Chocolate/White,Return_to_owner,Spayed,Female
4,years,48,Chihuahua Shorthair Mix,Buff,Adoption,Neutered,Male
3,years,36,German Shepherd,Tan/Black,Adoption,Spayed,Female
13,years,156,Dachshund,Brown,Return_to_owner,Intact,Male
2,years,24,Shiba Inu Mix,Red,Return_to_owner,Spayed,Female
2,years,24,Anatol Shepherd Mix,Tan/Black,Adoption,Spayed,Female
2,years,24,Pit Bull Mix,Blue/White,Euthanasia,Intact,Male
9,years,108,Dachshund Mix,Tricolor/Tan,Adoption,Neutered,Male
2,years,24,Boxer Mix,White/Tricolor,Transfer,Spayed,Female
3,years,36,Pit Bull Mix,White/Brown,Return_to_owner,Intact,Female
12,years,144,Pug/Labrador Retriever,Brown,Return_to_owner,Intact,Male
13,years,156,Chow Chow/Golden Retriever,Red,Euthanasia,Intact,Male
2,years,24,Pit Bull/Australian Cattle Dog,White/Blue,Transfer,Neutered,Male
5,years,60,Basset Hound Mix,White/Brown,Return_to_owner,Spayed,Female
2,years,24,Pit Bull Mix,Tan/White,Transfer,Neutered,Male
3,years,36,Dachshund Mix,Blue Merle,Adoption,Neutered,Male
2,years,24,Dachshund/Chihuahua Shorthair,White/Tan,Adoption,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,White,Return_to_owner,Spayed,Female
8,years,96,Pomeranian Mix,Tan/White,Transfer,Neutered,Male
2,years,24,Jack Russell Terrier/Basset Hound,White/Orange,Adoption,Neutered,Male
3,years,36,Chihuahua Longhair Mix,Black/Tan,Adoption,Spayed,Female
3,years,36,Pug Mix,Buff,Return_to_owner,Spayed,Female
3,years,36,Chihuahua Shorthair Mix,Black/White,Adoption,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Tan,Adoption,Spayed,Female
7,years,84,Shiba Inu Mix,Black/Tan,Euthanasia,Spayed,Female
11,years,132,Pembroke Welsh Corgi Mix,Gold/White,Euthanasia,Spayed,Female
2,years,24,Chihuahua Shorthair Mix,Tan,Adoption,Spayed,Female
9,years,108,Pomeranian/Schipperke,Black/White,Return_to_owner,Neutered,Male
4,years,48,Chihuahua Shorthair Mix,Red,Return_to_owner,Neutered,Male
3,years,36,Chihuahua Shorthair,Brown,Return_to_owner,Neutered,Male
2,years,24,Pit Bull Mix,Brown Brindle/White,Return_to_owner,Neutered,Male
3,years,36,American Bulldog Mix,White,Return_to_owner,Spayed,Female
3,years,36,Border Collie Mix,White/Black,Adoption,Spayed,Female
4,years,48,Bulldog Mix,White,Return_to_owner,Neutered,Male
3,years,36,Anatol Shepherd/Australian Cattle Dog,Tricolor,Transfer,Spayed,Female
