Pet_ageMonths,Breed_primary,Breed_secondary,Color,Outcome_Type,Outcome_Rating,Fixed,Sex
2,Great Pyrenees,Labrador Retriever,White,Transfer,Negative,Intact,Female
2,Great Pyrenees,Labrador Retriever,White,Transfer,Negative,Intact,Male
12,Great Pyrenees,Labrador Retriever,White/Tan,Transfer,Negative,Neutered,Male
2,Great Pyrenees,Border Collie,White/Tan,Transfer,Negative,Neutered,Male
5,Great Pyrenees,Australian Shepherd,Tricolor/White,Transfer,Negative,Intact,Male
5,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Male
5,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
5,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
5,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
2,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
10,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Male
2,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Male
60,Great Pyrenees Mix,,White/White,Transfer,Negative,Intact,Male
24,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
24,Great Pyrenees Mix,,White,Transfer,Negative,Intact,Female
9,Great Pyrenees Mix,,White,Transfer,Negative,Neutered,Male
12,Great Pyrenees Mix,,White,Transfer,Negative,Neutered,Male
12,Great Pyrenees Mix,,White/Brown,Transfer,Negative,Neutered,Male
24,Great Pyrenees Mix,,White/Buff,Transfer,Negative,Neutered,Male
24,Great Pyrenees Mix,,White,Transfer,Negative,Neutered,Male
60,Great Pyrenees Mix,,White,Transfer,Negative,Neutered,Male
5,Great Pyrenees Mix,,White,Transfer,Negative,Spayed,Female
4,Great Pyrenees Mix,,White/Buff,Transfer,Negative,Spayed,Female
12,Great Pyrenees Mix,,White,Transfer,Negative,Spayed,Female
36,Great Pyrenees Mix,,White,Transfer,Negative,Spayed,Female
24,Great Pyrenees Mix,,White,Transfer,Negative,Spayed,Female
1,Great Pyrenees,,White,Transfer,Negative,Intact,Female
2,Great Pyrenees,,White,Transfer,Negative,Intact,Male
2,Great Pyrenees,,White,Transfer,Negative,Intact,Female
2,Great Pyrenees,,White,Transfer,Negative,Intact,Female
12,Great Pyrenees,,White,Transfer,Negative,Intact,Female
36,Great Pyrenees,,White,Transfer,Negative,Intact,Female
12,Great Pyrenees,,White,Transfer,Negative,Neutered,Male
36,Great Pyrenees,,Tricolor/White,Transfer,Negative,Neutered,Male
60,Great Pyrenees,,White,Transfer,Negative,Neutered,Male
12,Great Pyrenees,,White,Transfer,Negative,Spayed,Female
8,Great Dane,Labrador Retriever,Brown Brindle/White,Transfer,Negative,Neutered,Male
9,Great Dane,German Shepherd,Brown,Transfer,Negative,Neutered,Male
7,Great Dane Mix,,Black/White,Transfer,Negative,Intact,Male
4,Great Dane Mix,,Blue/White,Transfer,Negative,Intact,Male
12,Great Dane Mix,,Blue,Transfer,Negative,Neutered,Male
24,Great Dane Mix,,Gray/White,Transfer,Negative,Neutered,Male
36,Great Dane Mix,,Black/White,Transfer,Negative,Neutered,Male
72,Great Dane Mix,,White/Black,Transfer,Negative,Neutered,Male
72,Great Dane Mix,,Blue Merle/White,Transfer,Negative,Spayed,Female
60,Great Dane,,Black/White,Transfer,Negative,Spayed,Female
84,Great Dane,,Black/White,Transfer,Negative,Spayed,Female
48,Great Dane,,Black,Transfer,Negative,Spayed,Female
36,Great Dane,,Black/White,Transfer,Negative,Spayed,Female
5,Golden Retriever,Whippet,Red/Gold,Transfer,Negative,Intact,Male
8,Golden Retriever,Labrador Retriever,Gold,Transfer,Negative,Spayed,Female
24,Golden Retriever,Labrador Retriever,Red,Transfer,Negative,Spayed,Female
24,Golden Retriever,Great Pyrenees,Cream,Transfer,Negative,Spayed,Female
48,Golden Retriever,German Shepherd,Red/Black,Transfer,Negative,Neutered,Male
1,Golden Retriever,Chow Chow,Tan/White,Transfer,Negative,Intact,Male
24,Golden Retriever,Chow Chow,Red/White,Transfer,Negative,Neutered,Male
11,Golden Retriever Mix,,Red,Transfer,Negative,Intact,Female
6,Golden Retriever Mix,,Tan,Transfer,Negative,Intact,Female
4,Golden Retriever Mix,,Gold,Transfer,Negative,Intact,Female
6,Golden Retriever Mix,,Cream,Transfer,Negative,Intact,Female
5,Golden Retriever Mix,,Yellow,Transfer,Negative,Intact,Male
6,Golden Retriever Mix,,Red,Transfer,Negative,Intact,Male
2,Golden Retriever Mix,,Gold,Transfer,Negative,Intact,Male
36,Golden Retriever Mix,,Red,Transfer,Negative,Intact,Male
84,Golden Retriever Mix,,Gold,Transfer,Negative,Neutered,Male
36,Golden Retriever Mix,,Red,Transfer,Negative,Neutered,Male
36,Golden Retriever Mix,,Red,Transfer,Negative,Neutered,Male
12,Golden Retriever,,Red,Transfer,Negative,Intact,Male
12,Golden Retriever,,Gold/Buff,Transfer,Negative,Intact,Male
48,Golden Retriever,,Tan,Transfer,Negative,Intact,Male
120,Golden Retriever,,Gold/White,Transfer,Negative,Intact,Male
108,Golden Retriever,,Red,Transfer,Negative,Intact,Male
48,Golden Retriever,,Gold,Transfer,Negative,Spayed,Female
10,Glen Of Imaal Mix,,Buff,Transfer,Negative,Neutered,Male
24,German Wirehaired Pointer,,Blue Tick,Transfer,Negative,Spayed,Female
6,German Shorthair Pointer Mix,,White/Tan,Transfer,Negative,Intact,Male
12,German Shorthair Pointer Mix,,Liver/White,Transfer,Negative,Neutered,Male
24,German Shorthair Pointer Mix,,Black/Blue Merle,Transfer,Negative,Neutered,Male
6,German Shorthair Pointer Mix,,Liver Tick,Transfer,Negative,Spayed,Female
24,German Shorthair Pointer,,Liver Tick/White,Transfer,Negative,Neutered,Male
48,German Shepherd,Rottweiler,Chocolate/Tan,Transfer,Negative,Neutered,Male
12,German Shepherd,Pit Bull,Brown Brindle/White,Transfer,Negative,Spayed,Female
1,German Shepherd,Mastiff,Tan/Black,Transfer,Negative,Intact,Female
1,German Shepherd,Mastiff,Tan/White,Transfer,Negative,Intact,Male
1,German Shepherd,Labrador Retriever,Black/White,Transfer,Negative,Intact,Female
1,German Shepherd,Labrador Retriever,Brown/Black,Transfer,Negative,Intact,Male
1,German Shepherd,Labrador Retriever,Black/White,Transfer,Negative,Intact,Male
2,German Shepherd,Labrador Retriever,Red/Black,Transfer,Negative,Intact,Female
2,German Shepherd,Labrador Retriever,Brown,Transfer,Negative,Intact,Female
6,German Shepherd,Labrador Retriever,Black,Transfer,Negative,Neutered,Male
6,German Shepherd,Labrador Retriever,Black/White,Transfer,Negative,Neutered,Male
24,German Shepherd,Labrador Retriever,Brown,Transfer,Negative,Spayed,Female
84,German Shepherd,Labrador Retriever,White,Transfer,Negative,Spayed,Female
84,German Shepherd,Collie Rough,Brown/Black,Transfer,Negative,Spayed,Female
24,German Shepherd,Chow Chow,Black/Brown,Transfer,Negative,Intact,Male
4,German Shepherd,Chow Chow,Black/Tricolor,Transfer,Negative,Neutered,Male
6,German Shepherd,Chinese Sharpei,Sable/White,Transfer,Negative,Intact,Male
24,German Shepherd,Chinese Sharpei,Tan,Transfer,Negative,Spayed,Female
1,German Shepherd,Cardigan Welsh Corgi,Tricolor,Transfer,Negative,Intact,Male
1,German Shepherd,Cardigan Welsh Corgi,Tricolor,Transfer,Negative,Intact,Male
1,German Shepherd,Boxer,Brown/Black,Transfer,Negative,Intact,Female
1,German Shepherd,Boxer,Tricolor,Transfer,Negative,Intact,Female
1,German Shepherd,Boxer,Sable,Transfer,Negative,Intact,Male
1,German Shepherd,Boxer,Sable/White,Transfer,Negative,Intact,Female
10,German Shepherd,Border Collie,Black/Brown,Transfer,Negative,Intact,Male
3,German Shepherd,Australian Cattle Dog,Red Tick/White,Transfer,Negative,Neutered,Male
60,German Shepherd,Alaskan Malamute,White,Transfer,Negative,Neutered,Male
10,German Shepherd,Alaskan Husky,Red,Transfer,Negative,Spayed,Female
0.07,German Shepherd Mix,,Black/White,Transfer,Negative,Intact,Male
0.07,German Shepherd Mix,,Chocolate,Transfer,Negative,Intact,Male
0.07,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Male
0.07,German Shepherd Mix,,Chocolate,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Red,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Tan,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Tricolor,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Fawn,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Sable/Black,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Fawn,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Female
1,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,White,Transfer,Negative,Intact,Female
3,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Black/Red,Transfer,Negative,Intact,Female
4,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,White,Transfer,Negative,Intact,Female
4,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
5,German Shepherd Mix,,White,Transfer,Negative,Intact,Male
2,German Shepherd Mix,,Sable/Brown,Transfer,Negative,Intact,Male
9,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Male
11,German Shepherd Mix,,Tricolor,Transfer,Negative,Intact,Female
3,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Female
5,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
8,German Shepherd Mix,,Tan/Black,Transfer,Negative,Intact,Male
4,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
5,German Shepherd Mix,,Tricolor,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
5,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Black/Cream,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Male
3,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Female
2,German Shepherd Mix,,Sable/White,Transfer,Negative,Intact,Male
0.25,German Shepherd Mix,,Tan,Transfer,Negative,Intact,Male
0.25,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
0.25,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Male
0.25,German Shepherd Mix,,Sable,Transfer,Negative,Intact,Female
12,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Male
12,German Shepherd Mix,,Tan,Transfer,Negative,Intact,Female
12,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Male
36,German Shepherd Mix,,Brown,Transfer,Negative,Intact,Male
36,German Shepherd Mix,,Black/Tan,Transfer,Negative,Intact,Female
36,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Female
96,German Shepherd Mix,,Red/Black,Transfer,Negative,Intact,Male
24,German Shepherd Mix,,Black/Brown,Transfer,Negative,Intact,Male
36,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Male
144,German Shepherd Mix,,Tan,Transfer,Negative,Intact,Female
132,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Male
36,German Shepherd Mix,,Brown/Black,Transfer,Negative,Intact,Male
24,German Shepherd Mix,,Brown/White,Transfer,Negative,Intact,Male
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Neutered,Male
10,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
7,German Shepherd Mix,,White/Black,Transfer,Negative,Neutered,Male
9,German Shepherd Mix,,Tan/Brown,Transfer,Negative,Neutered,Male
2,German Shepherd Mix,,Tan/Black,Transfer,Negative,Neutered,Male
5,German Shepherd Mix,,White,Transfer,Negative,Neutered,Male
2,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
2,German Shepherd Mix,,Fawn/Black,Transfer,Negative,Neutered,Male
5,German Shepherd Mix,,Tricolor,Transfer,Negative,Neutered,Male
10,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
4,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Brown/White,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Brown,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Tan,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Chocolate/Tan,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Sable/Tan,Transfer,Negative,Neutered,Male
12,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
24,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
96,German Shepherd Mix,,Brown/Black,Transfer,Negative,Neutered,Male
24,German Shepherd Mix,,Black/Brown,Transfer,Negative,Neutered,Male
108,German Shepherd Mix,,Red/Black,Transfer,Negative,Neutered,Male
120,German Shepherd Mix,,Black/Tan,Transfer,Negative,Neutered,Male
36,German Shepherd Mix,,Sable,Transfer,Negative,Neutered,Male
24,German Shepherd Mix,,Tan/Black,Transfer,Negative,Neutered,Male
24,German Shepherd Mix,,Tricolor,Transfer,Negative,Neutered,Male
24,German Shepherd Mix,,Sable,Transfer,Negative,Neutered,Male
48,German Shepherd Mix,,Brown/Black,Transfer,Negative,Neutered,Male
60,German Shepherd Mix,,Black/Brown,Transfer,Negative,Neutered,Male
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Tricolor/White,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Tricolor,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
1,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
2,German Shepherd Mix,,Brown/Black,Transfer,Negative,Spayed,Female
8,German Shepherd Mix,,Brown/Brown,Transfer,Negative,Spayed,Female
6,German Shepherd Mix,,Brown Brindle,Transfer,Negative,Spayed,Female
6,German Shepherd Mix,,Brown/Black,Transfer,Negative,Spayed,Female
6,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
3,German Shepherd Mix,,Tan/Black,Transfer,Negative,Spayed,Female
7,German Shepherd Mix,,Red Tick,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,Tan/Black,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,Tan/White,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,White,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,Red,Transfer,Negative,Spayed,Female
12,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
48,German Shepherd Mix,,White,Transfer,Negative,Spayed,Female
144,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Sable,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Sable,Transfer,Negative,Spayed,Female
36,German Shepherd Mix,,Brown/Black,Transfer,Negative,Spayed,Female
36,German Shepherd Mix,,Black,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Black/Brown Brindle,Transfer,Negative,Spayed,Female
96,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Black/Tan,Transfer,Negative,Spayed,Female
72,German Shepherd Mix,,Sable,Transfer,Negative,Spayed,Female
36,German Shepherd Mix,,Black/White,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Black/Brown,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Brown/Black,Transfer,Negative,Spayed,Female
24,German Shepherd Mix,,Tan/Brown,Transfer,Negative,Spayed,Female
108,German Shepherd Mix,,Sable,Transfer,Negative,Spayed,Female
2,German Shepherd,,Black/Tan,Transfer,Negative,Intact,Female
4,German Shepherd,,Tan/Black,Transfer,Negative,Intact,Male
6,German Shepherd,,Brown/Black,Transfer,Negative,Intact,Female
12,German Shepherd,,Black/Tan,Transfer,Negative,Intact,Male
12,German Shepherd,,Black/Tan,Transfer,Negative,Intact,Male
12,German Shepherd,,Brown/Black,Transfer,Negative,Intact,Male
24,German Shepherd,,Black/Brown,Transfer,Negative,Intact,Female
84,German Shepherd,,Sable,Transfer,Negative,Intact,Male
48,German Shepherd,,Brown/Black,Transfer,Negative,Intact,Male
12,German Shepherd,,Sable/Brown,Transfer,Negative,Neutered,Male
48,German Shepherd,,Brown/Black,Transfer,Negative,Neutered,Male
60,German Shepherd,,Black/Tan,Transfer,Negative,Neutered,Male
120,German Shepherd,,Black/Brown,Transfer,Negative,Neutered,Male
72,German Shepherd,,Black/Brown,Transfer,Negative,Neutered,Male
120,German Shepherd,,Black/Brown,Transfer,Negative,Neutered,Male
12,German Shepherd,,Brown/Black,Transfer,Negative,Spayed,Female
12,German Shepherd,,Black,Transfer,Negative,Spayed,Female
36,German Shepherd,,Black,Transfer,Negative,Spayed,Female
10,German Pinscher,Whippet,Black/Tan,Transfer,Negative,Neutered,Male
11,German Pinscher Mix,,Brown,Transfer,Negative,Neutered,Male
24,French Bulldog,Chihuahua Shorthair,Black/Red,Transfer,Negative,Neutered,Male
12,French Bulldog Mix,,Tan/White,Transfer,Negative,Neutered,Male
60,French Bulldog Mix,,Brown Brindle/White,Transfer,Negative,Neutered,Male
1,Flat Coat Retriever,Pit Bull,Blue/White,Transfer,Negative,Intact,Female
1,Flat Coat Retriever,Pit Bull,Buff/White,Transfer,Negative,Intact,Female
144,Flat Coat Retriever Mix,,Black,Transfer,Negative,Intact,Female
10,Flat Coat Retriever Mix,,Black,Transfer,Negative,Neutered,Male
12,Flat Coat Retriever Mix,,Black,Transfer,Negative,Neutered,Male
12,Flat Coat Retriever Mix,,Black,Transfer,Negative,Neutered,Male
12,Flat Coat Retriever Mix,,Black/Brown Brindle,Transfer,Negative,Neutered,Male
24,Flat Coat Retriever Mix,,Black,Transfer,Negative,Neutered,Male
12,Flat Coat Retriever Mix,,Black,Transfer,Negative,Spayed,Female
24,Flat Coat Retriever Mix,,Black/White,Transfer,Negative,Spayed,Female
60,Flat Coat Retriever Mix,,Black/White,Transfer,Negative,Spayed,Female
24,Flat Coat Retriever Mix,,Black,Transfer,Negative,Spayed,Female
24,Finnish Spitz Mix,,White,Transfer,Negative,Spayed,Female
24,Field Spaniel Mix,,Black/Brown,Transfer,Negative,Neutered,Male
6,Entlebucher Mix,,Black/Tan,Transfer,Negative,Intact,Male
24,English Springer Spaniel,Cardigan Welsh Corgi,Brown Brindle/White,Transfer,Negative,Spayed,Female
36,English Springer Spaniel Mix,,White/Black,Transfer,Negative,Spayed,Female
24,English Setter Mix,,White/Brown,Transfer,Negative,Intact,Male
12,English Pointer Mix,,Brown/White,Transfer,Negative,Neutered,Male
2,English Foxhound,,Buff,Transfer,Negative,Intact,Female
48,English Bulldog,Pit Bull,White/Tan,Transfer,Negative,Intact,Female
36,English Bulldog Mix,,Black Brindle,Transfer,Negative,Intact,Female
36,English Bulldog Mix,,White,Transfer,Negative,Neutered,Male
48,English Bulldog Mix,,Brown/White,Transfer,Negative,Neutered,Male
84,English Bulldog,,Tan/White,Transfer,Negative,Intact,Male
60,English Bulldog,,White,Transfer,Negative,Intact,Male
