CSV_Age,Day_mth_year_cat,Pet_ageMonths,AnimalID,AnimalType,Breed,Color,DateTime,ID,Pet_Name,Outcome_Subtype,Outcome_Type,Pet_Sex
3,years,36.00,A690169,Dog,Labrador Retriever Mix,Black/White,24/10/2014 17:08,,Bruce,,Adoption,Neutered Male
5,years,60.00,A578954,Dog,Parson Russell Terrier Mix,White/Brown,21/4/2015 11:25,,Remus,Partner,Transfer,Neutered Male
9,years,108.00,A705051,Dog,Cocker Spaniel Mix,Chocolate,12/6/2015 16:05,,Cocoa,,Return_to_owner,Spayed Female
14,years,168.00,A718202,Dog,Pug Mix,Tan/White,24/12/2015 11:54,,Tina,,Return_to_owner,Spayed Female
6,years,72.00,A679025,Dog,Labrador Retriever Mix,Yellow,16/5/2014 11:18,,Chipper,,Return_to_owner,Neutered Male
4,years,48.00,A664714,Dog,Pit Bull Mix,Blue/White,25/10/2013 17:28,,Bruce,Aggressive,Euthanasia,Intact Male
2,years,24.00,A694759,Dog,Treeing Cur Mix,Brown,6/3/2015 18:09,,Rosie,Partner,Transfer,Spayed Female
4,years,48.00,A691306,Dog,Pit Bull Mix,Black/White,12/11/2014 17:54,,Kane,Aggressive,Euthanasia,Neutered Male
5,years,60.00,A696100,Dog,Dachshund Mix,Chocolate/Tan,4/2/2015 18:28,,Prancer,,Adoption,Neutered Male
6,years,72.00,A710771,Dog,Chihuahua Shorthair Mix,Brown,28/8/2015 17:23,,Kelli,,Return_to_owner,Spayed Female
10,years,120.00,A692985,Dog,Labrador Retriever Mix,White,30/11/2014 11:37,,Asia,,Return_to_owner,Spayed Female
4,years,48.00,A711742,Dog,Rottweiler Mix,Black/Tan,15/9/2015 10:52,,Braxton,,Return_to_owner,Intact Male
2,years,24.00,A641215,Dog,Pit Bull Mix,Black,15/10/2013 17:34,,Tootsie,,Return_to_owner,Spayed Female
4,years,48.00,A702187,Dog,Chihuahua Shorthair Mix,Tan/White,15/7/2015 15:25,,Charlie,Partner,Transfer,Neutered Male
6,years,72.00,A668629,Dog,Chihuahua Longhair Mix,Chocolate,13/12/2013 12:45,,Bonbon,,Adoption,Spayed Female
9,years,108.00,A691408,Dog,Pit Bull Mix,White/Tan,13/11/2014 17:29,,Wally,,Return_to_owner,Neutered Male
8,years,96.00,A666400,Dog,Miniature Pinscher,Black/Tan,29/1/2014 13:20,,Chloe,Foster,Adoption,Spayed Female
13,years,156.00,A681417,Dog,Miniature Schnauzer Mix,Gray/White,3/7/2014 16:00,,Whiskers,Partner,Transfer,Neutered Male
2,years,24.00,A705481,Dog,Siberian Husky Mix,Yellow,2/7/2015 10:15,,Sadie,Partner,Transfer,Intact Female
2,years,24.00,A688107,Dog,Labrador Retriever Mix,Tan/White,29/11/2014 11:49,,Anatoli,,Adoption,Neutered Male
7,years,84.00,A521865,Dog,Pit Bull Mix,Black Brindle/White,2/6/2014 12:53,,Earl,,Return_to_owner,Neutered Male
9,years,108.00,A433746,Dog,Australian Shepherd Mix,White/Brown,4/11/2015 0:00,,Evette,Partner,Transfer,Spayed Female
2,years,24.00,A670400,Dog,Labrador Retriever Mix,Black,18/1/2014 11:09,,Claire,,Return_to_owner,Spayed Female
5,years,60.00,A572003,Dog,Harrier/Catahoula,White/Brown,26/12/2015 18:26,,Brodie,,Return_to_owner,Neutered Male
2,years,24.00,A702105,Dog,Rat Terrier Mix,White/Tan,26/5/2015 0:00,,Sparky,Partner,Transfer,Neutered Male
5,years,60.00,A708040,Dog,Labrador Retriever Mix,Chocolate/White,5/8/2015 12:10,,Elwood,,Adoption,Neutered Male
4,years,48.00,A693894,Dog,Chihuahua Longhair Mix,Black/White,16/12/2014 16:28,,Shiva,,Return_to_owner,Spayed Female
2,years,24.00,A705625,Dog,Pit Bull Mix,Brown/White,11/7/2015 13:27,,Jack,,Adoption,Neutered Male
2,years,24.00,A685771,Dog,Labrador Retriever Mix,Chocolate/White,21/8/2014 14:00,,Dixie,,Return_to_owner,Intact Female
2,years,24.00,A698270,Dog,Pit Bull Mix,Brown/White,26/5/2015 17:57,,Gretchen,,Adoption,Spayed Female
2,years,24.00,A666110,Dog,Staffordshire Mix,Brown/Black,17/1/2015 16:37,,Precious,,Adoption,Spayed Female
2,years,24.00,A714584,Dog,Pbgv Mix,Black/Gray,2/11/2015 17:26,,Chapara,,Return_to_owner,Spayed Female
9,years,108.00,A711555,Dog,Chihuahua Shorthair,Black/White,18/10/2015 19:22,,Trina,,Adoption,Spayed Female
2,years,24.00,A716753,Dog,Landseer Mix,White/Black,13/12/2015 14:00,,Ozzy,,Adoption,Neutered Male
4,years,48.00,A615843,Dog,Rat Terrier/Queensland Heeler,White/Tan,29/10/2013 16:01,,Isabella,Partner,Transfer,Spayed Female
2,years,24.00,A703302,Dog,Papillon Mix,Tricolor,26/5/2015 18:13,,,,Adoption,Neutered Male
7,years,84.00,A686316,Dog,Pomeranian Mix,White/Brown,20/8/2014 12:15,,Fin,,Return_to_owner,Neutered Male
7,years,84.00,A664616,Dog,Chihuahua Shorthair Mix,Black,10/10/2013 17:08,,Netty,Partner,Transfer,Intact Female
5,years,60.00,A569218,Dog,Labrador Retriever Mix,Black/White,12/10/2013 14:55,,Emily,,Return_to_owner,Spayed Female
2,years,24.00,A694366,Dog,Labrador Retriever/Australian Cattle Dog,White/Brown,28/12/2014 17:26,,Jewel,,Adoption,Spayed Female
5,years,60.00,A602764,Dog,Pit Bull Mix,White/Tan,24/10/2014 14:14,,Pablo,,Return_to_owner,Neutered Male
4,years,48.00,A704776,Dog,Chihuahua Shorthair Mix,Tan/White,18/6/2015 12:01,,Louie,,Return_to_owner,Neutered Male
2,years,24.00,A669641,Dog,Australian Kelpie Mix,Tan,3/1/2014 14:36,,Hannibal,,Return_to_owner,Intact Male
2,years,24.00,A681149,Dog,Dachshund Mix,Brown,19/6/2014 15:01,,Pinky,Partner,Transfer,Intact Male
2,years,24.00,A703933,Dog,German Shepherd Mix,Brown/Black,31/5/2015 11:10,,Lucy,,Return_to_owner,Spayed Female
2,years,24.00,A714037,Dog,Chihuahua Shorthair Mix,Buff,17/1/2016 11:02,,Paloma,,Return_to_owner,Intact Female
4,years,48.00,A677266,Dog,Brittany/Chihuahua Shorthair,Chocolate/White,26/4/2014 12:44,,Lexie,Partner,Transfer,Spayed Female
15,years,180.00,A699050,Dog,Shih Tzu,White/Gray,24/3/2015 14:56,,Sugars,,Return_to_owner,Spayed Female
3,years,36.00,A650282,Dog,Australian Kelpie/American Pit Bull Terrier,Brown Brindle/White,13/9/2014 16:50,,Tulip,Partner,Transfer,Spayed Female
5,years,60.00,A689260,Dog,Shetland Sheepdog Mix,Black/Brown,22/10/2014 14:21,,Gambit,,Return_to_owner,Neutered Male
2,years,24.00,A701318,Dog,Pug,Fawn,27/4/2015 17:06,,Luke,,Return_to_owner,Neutered Male
3,years,36.00,A640624,Dog,Australian Cattle Dog,Black/White,14/11/2013 9:52,,Pez,,Return_to_owner,Neutered Male
2,years,24.00,A666371,Dog,Border Collie/Great Pyrenees,White/Black,10/2/2015 15:11,,Bella,,Return_to_owner,Spayed Female
12,years,144.00,A690070,Dog,Australian Cattle Dog Mix,Black/White,16/10/2014 13:26,,,Partner,Transfer,Spayed Female
2,years,24.00,A668905,Dog,Boxer Mix,Red/White,23/12/2013 16:15,,,,Adoption,Spayed Female
6,years,72.00,A664280,Dog,Miniature Poodle Mix,Apricot,1/10/2013 15:51,,Coco,,Return_to_owner,Spayed Female
8,years,96.00,A688252,Dog,Pointer/Labrador Retriever,White/Black,27/9/2014 14:40,,Daisy,,Adoption,Spayed Female
7,years,84.00,A604775,Dog,Dachshund Mix,White/Brown,2/1/2014 12:10,,Susie Q,Partner,Transfer,Spayed Female
3,years,36.00,A697243,Dog,Pit Bull Mix,Brown/Blue,20/2/2015 17:17,,Safari,,Return_to_owner,Neutered Male
11,years,132.00,A665922,Dog,Dachshund/Chihuahua Shorthair,Tricolor,30/10/2013 15:29,,Rocket,Partner,Transfer,Neutered Male
3,years,36.00,A622803,Dog,Border Terrier Mix,Brown Brindle,26/3/2014 18:04,,Kingsley,,Return_to_owner,Neutered Male
6,years,72.00,A692190,Dog,Dachshund Longhair Mix,Black/Tan,23/4/2015 18:36,,Henry,Suffering,Euthanasia,Neutered Male
2,years,24.00,A710309,Dog,Dalmatian Mix,White/Black,24/9/2015 17:50,,Jj,,Adoption,Neutered Male
4,years,48.00,A679090,Dog,Dogue De Bordeaux Mix,Red,22/5/2014 16:16,,Ace,,Return_to_owner,Neutered Male
2,years,24.00,A677140,Dog,Labrador Retriever Mix,Black,27/6/2014 17:09,,Trudy,,Adoption,Spayed Female
2,years,24.00,A703237,Dog,Cairn Terrier Mix,White/Tan,24/5/2015 12:24,,,Partner,Transfer,Neutered Male
5,years,60.00,A673130,Dog,Maltese,White,11/3/2014 13:06,,Molly,Foster,Adoption,Spayed Female
2,years,24.00,A667041,Dog,Carolina Dog Mix,White/Black,3/2/2014 12:45,,Ethyl,,Adoption,Spayed Female
3,years,36.00,A605623,Dog,Rottweiler Mix,Black/Tan,3/2/2014 18:11,,Lola,,Return_to_owner,Spayed Female
2,years,24.00,A662180,Dog,Pit Bull Mix,Black/White,7/12/2013 16:32,,Lonnie G.,,Adoption,Neutered Male
2,years,24.00,A718900,Dog,Labrador Retriever Mix,Brown,17/1/2016 18:01,,,In Kennel,Died,Intact Female
3,years,36.00,A687160,Dog,Chihuahua Shorthair Mix,White/Gray,13/12/2014 15:56,,Bella,,Return_to_owner,Spayed Female
3,years,36.00,A713034,Dog,Chihuahua Shorthair/Dachshund,Tan/White,10/10/2015 13:55,,Wiley,Partner,Transfer,Neutered Male
6,years,72.00,A593109,Dog,Pit Bull Mix,White/Black,19/1/2016 18:09,,Sydney,,Return_to_owner,Spayed Female
2,years,24.00,A643090,Dog,Boxer/Jack Russell Terrier,White/Tan,1/11/2014 15:20,,Shiner,Aggressive,Euthanasia,Neutered Male
14,years,168.00,A682099,Dog,Maltese Mix,White,26/6/2014 14:38,,Rice,,Return_to_owner,Intact Female
2,years,24.00,A666899,Dog,American Pit Bull Terrier Mix,Brown/White,12/11/2013 16:45,,Galadriel,,Return_to_owner,Spayed Female
2,years,24.00,A720656,Dog,Miniature Poodle,White,18/2/2016 18:28,,Gypsy,,Adoption,Spayed Female
2,years,24.00,A667073,Dog,Australian Shepherd/Australian Cattle Dog,Brown Brindle/Brown Merle,16/11/2013 17:46,,Bandit,,Return_to_owner,Neutered Male
2,years,24.00,A695846,Dog,Staffordshire Mix,Blue/White,16/2/2015 18:50,,Dixie,,Adoption,Spayed Female
2,years,24.00,A653750,Dog,Siberian Husky Mix,Cream/White,12/8/2015 18:23,,Jack,,Return_to_owner,Neutered Male
8,years,96.00,A692228,Dog,Pit Bull Mix,White/Brown Brindle,21/11/2014 15:20,,,Partner,Transfer,Intact Female
2,years,24.00,A683020,Dog,Pit Bull Mix,White,6/9/2015 16:43,,Mimi,,Adoption,Spayed Female
4,years,48.00,A696144,Dog,Chihuahua Shorthair/Cardigan Welsh Corgi,Black/White,31/1/2015 18:35,,Bentley,,Adoption,Neutered Male
2,years,24.00,A676357,Dog,Chihuahua Shorthair Mix,Brown,14/4/2014 13:09,,,Partner,Transfer,Neutered Male
7,years,84.00,A697940,Dog,Labrador Retriever Mix,Black/White,11/3/2015 17:00,,Biscuit,,Return_to_owner,Intact Female
3,years,36.00,A697451,Dog,Miniature Schnauzer/Cairn Terrier,Gray/Black,7/6/2015 17:59,,Clover,,Adoption,Spayed Female
2,years,24.00,A683831,Dog,Blue Lacy Mix,Blue/White,1/8/2014 15:05,,Hallie,,Adoption,Spayed Female
3,years,36.00,A719934,Dog,Pit Bull Mix,Black,30/1/2016 15:42,,Pinta,,Return_to_owner,Spayed Female
5,years,60.00,A567214,Dog,Labrador Retriever Mix,Black,25/4/2015 15:07,,Lilly Bell,,Adoption,Spayed Female
4,years,48.00,A683495,Dog,Chesa Bay Retr Mix,Brown Merle,19/7/2014 13:32,,Bowser,,Adoption,Neutered Male
8,years,96.00,A716061,Dog,Jack Russell Terrier Mix,White/Brown,15/11/2015 19:46,,Coco,,Return_to_owner,Spayed Female
3,years,36.00,A676644,Dog,Pit Bull Mix,White/Black,23/4/2014 12:40,,,,Return_to_owner,Neutered Male
8,years,96.00,A694461,Dog,Chihuahua Shorthair Mix,Tan,9/1/2015 11:38,,Baxter,,Adoption,Neutered Male
3,years,36.00,A698842,Dog,German Shepherd Mix,Tan/Black,25/3/2015 15:39,,Juno,,Adoption,Spayed Female
2,years,24.00,A706433,Dog,Labrador Retriever Mix,Chocolate/White,9/7/2015 14:34,,Riley,Partner,Transfer,Neutered Male
3,years,36.00,A634836,Dog,Siberian Husky,Black/White,16/3/2014 12:53,,Storm,,Return_to_owner,Neutered Male
9,years,108.00,A675500,Dog,Cocker Spaniel,Black/White,29/3/2014 14:32,,Carmen,,Return_to_owner,Intact Female
6,years,72.00,A670443,Dog,Jack Russell Terrier Mix,Tricolor,12/1/2014 12:10,,Jack,,Adoption,Neutered Male
3,years,36.00,A697279,Dog,Pit Bull Mix,Blue/White,25/2/2015 17:58,,Phedre,,Return_to_owner,Spayed Female
4,years,48.00,A672765,Dog,Norwich Terrier/Cairn Terrier,White,25/7/2015 18:00,,Scrappy,,Adoption,Neutered Male
2,years,24.00,A703654,Dog,Pit Bull Mix,Gray,31/5/2015 13:21,,Zoe,Partner,Transfer,Intact Female
14,years,168.00,A688917,Dog,German Shepherd/Collie Rough,Brown/Black,27/9/2014 11:11,,Pickle,,Return_to_owner,Intact Male
3,years,36.00,A684226,Dog,Dachshund Wirehair Mix,Black/White,21/7/2014 16:25,,Spike,,Return_to_owner,Neutered Male
2,years,24.00,A688970,Dog,Boxer,Brown Brindle/White,7/10/2014 12:59,,Rusty,Partner,Transfer,Neutered Male
7,years,84.00,A503371,Dog,Labrador Retriever,Yellow,3/2/2015 11:15,,Abby,,Return_to_owner,Spayed Female
2,years,24.00,A674569,Dog,Lhasa Apso/Miniature Schnauzer,Gray/White,22/3/2014 17:53,,Amelia,,Adoption,Spayed Female
5,years,60.00,A707088,Dog,Shih Tzu Mix,White/Black,13/7/2015 13:28,,,Partner,Transfer,Spayed Female
11,years,132.00,A691256,Dog,Soft Coated Wheaten Terrier Mix,White/White,12/11/2014 17:51,,Tess,Partner,Transfer,Intact Female
2,years,24.00,A684295,Dog,Labrador Retriever Mix,Brown,21/8/2014 17:43,,Ladybird,,Adoption,Spayed Female
8,years,96.00,A684299,Dog,Australian Shepherd Mix,Black/Tan,27/8/2014 18:00,,Lucy,,Adoption,Spayed Female
2,years,24.00,A684882,Dog,Dachshund Mix,Tan/White,6/8/2014 18:26,,,,Adoption,Spayed Female
3,years,36.00,A674069,Dog,Cairn Terrier/Shih Tzu,White/Buff,17/3/2014 14:56,,David,Partner,Transfer,Neutered Male
2,years,24.00,A685630,Dog,Great Pyrenees Mix,White/Buff,17/8/2014 18:18,,Tonka,,Adoption,Neutered Male
6,years,72.00,A709243,Dog,Labrador Retriever/Border Collie,Black,14/8/2015 13:02,,Leoara,Partner,Transfer,Intact Female
5,years,60.00,A718437,Dog,Beagle Mix,White/Black,30/12/2015 17:50,,Baby,,Return_to_owner,Spayed Female
4,years,48.00,A680360,Dog,Dalmatian/Labrador Retriever,Black/White,15/11/2014 12:55,,Macie,,Adoption,Spayed Female
8,years,96.00,A668806,Dog,Rat Terrier Mix,White/Brown,17/12/2013 14:37,,Princess,,Return_to_owner,Spayed Female
3,years,36.00,A692229,Dog,Greyhound/Labrador Retriever,Brown/White,18/11/2014 12:30,,Axle,,Return_to_owner,Neutered Male
6,years,72.00,A713809,Dog,Silky Terrier Mix,Silver/Tan,17/10/2015 18:45,,Sachmo,,Return_to_owner,Neutered Male
3,years,36.00,A612925,Dog,Australian Shepherd Mix,White/Brown,24/8/2014 16:42,,Blake,,Adoption,Neutered Male
6,years,72.00,A670937,Dog,Beagle/Jack Russell Terrier,White/Tan,29/1/2014 16:09,,Sadee Lynn,,Return_to_owner,Spayed Female
4,years,48.00,A682514,Dog,Cocker Spaniel Mix,Buff,2/7/2014 18:18,,Farrah,Partner,Transfer,Spayed Female
10,years,120.00,A700684,Dog,Australian Cattle Dog Mix,White/Black,15/5/2015 12:09,,Hero,In Kennel,Died,Neutered Male
3,years,36.00,A676111,Dog,Chihuahua Shorthair Mix,Brown/White,4/5/2015 16:46,,Saroc,,Return_to_owner,Neutered Male
2,years,24.00,A676814,Dog,Miniature Poodle Mix,White,20/4/2014 17:54,,Doug,,Adoption,Neutered Male
2,years,24.00,A715142,Dog,Chihuahua Shorthair Mix,Brown,6/11/2015 19:09,,Wubsey,,Return_to_owner,Neutered Male
5,years,60.00,A707405,Dog,Shih Tzu/Cardigan Welsh Corgi,Tan/White,21/7/2015 15:18,,Logan,,Return_to_owner,Neutered Male
5,years,60.00,A705182,Dog,Labrador Retriever Mix,Chocolate,14/6/2015 18:32,,Jett,,Return_to_owner,Intact Male
10,years,120.00,A718397,Dog,Pit Bull Mix,Fawn/White,6/1/2016 12:08,,Alex,Partner,Transfer,Intact Male
10,years,120.00,A669688,Dog,Rat Terrier Mix,Black/White,8/1/2014 14:37,,Checkers,Partner,Transfer,Neutered Male
6,years,72.00,A673074,Dog,Maltese/Yorkshire Terrier,White/Cream,9/3/2014 13:32,,Milton,Partner,Transfer,Neutered Male
3,years,36.00,A688582,Dog,Pit Bull Mix,Brown Brindle/White,29/9/2014 15:15,,Caramel,Behavior,Euthanasia,Intact Female
10,years,120.00,A711541,Dog,Labrador Retriever Mix,Yellow/White,8/9/2015 18:15,,Kyba,,Return_to_owner,Neutered Male
2,years,24.00,A597023,Dog,Pit Bull Mix,Chocolate/White,5/12/2013 18:25,,Rusty,Rabies Risk,Euthanasia,Neutered Male
2,years,24.00,A714943,Dog,Cairn Terrier Mix,Red,1/11/2015 11:56,,Oso,,Return_to_owner,Neutered Male
3,years,36.00,A680183,Dog,Chihuahua Longhair Mix,Black/White,28/6/2014 17:58,,Coyote,,Adoption,Neutered Male
2,years,24.00,A703371,Dog,Cairn Terrier Mix,Tan/White,31/5/2015 17:29,,Nina,,Adoption,Spayed Female
3,years,36.00,A691846,Dog,American Bulldog Mix,White,29/11/2014 14:53,,Manny,,Adoption,Neutered Male
3,years,36.00,A651249,Dog,Boxer/Labrador Retriever,Black/White,6/2/2015 18:41,,Blackie,Aggressive,Euthanasia,Spayed Female
8,years,96.00,A498842,Dog,Pit Bull,Brown Brindle/White,7/3/2015 9:37,,Shine,Aggressive,Euthanasia,Intact Male
6,years,72.00,A673909,Dog,Labrador Retriever Mix,Yellow,11/5/2014 15:26,,Kobe,,Adoption,Spayed Female
10,years,120.00,A716098,Dog,Miniature Schnauzer Mix,Gray/Silver,19/11/2015 12:21,,Max,Partner,Transfer,Neutered Male
13,years,156.00,A674709,Dog,Pekingese Mix,Black/White,18/3/2014 12:50,,Chato,Partner,Transfer,Neutered Male
3,years,36.00,A691732,Dog,Catahoula Mix,Tan/White,8/1/2016 14:10,,Copper,Foster,Adoption,Neutered Male
8,years,96.00,A676815,Dog,Pit Bull Mix,Blue/White,13/11/2015 18:45,,Star,Partner,Transfer,Intact Female
4,years,48.00,A681239,Dog,Great Dane/Labrador Retriever,Blue Merle/White,15/6/2014 17:15,,Remington,,Return_to_owner,Neutered Male
4,years,48.00,A714117,Dog,Chihuahua Shorthair Mix,Black,24/10/2015 18:52,,Amador,,Adoption,Neutered Male
2,years,24.00,A719509,Dog,Boston Terrier/Pit Bull,Black/White,2/2/2016 0:00,,Henry,Partner,Transfer,Neutered Male
5,years,60.00,A716315,Dog,German Shepherd Mix,Black/Tan,16/2/2016 18:04,,Diesel,,Return_to_owner,Neutered Male
6,years,72.00,A594400,Dog,Boxer Mix,Brown,4/4/2015 12:08,,Jordan,,Adoption,Spayed Female
7,years,84.00,A575214,Dog,Blue Lacy Mix,Blue/White,17/8/2015 19:02,,Bebe,,Adoption,Spayed Female
2,years,24.00,A718674,Dog,Catahoula Mix,Blue Merle/White,19/1/2016 0:00,,Ceniza,Partner,Transfer,Spayed Female
2,years,24.00,A671863,Dog,Beauceron Mix,Black/Tan,4/12/2014 17:20,,Frenchie,Partner,Transfer,Neutered Male
2,years,24.00,A720034,Dog,Dachshund/Chihuahua Shorthair,White/Black,5/2/2016 14:52,,Pepper,Partner,Transfer,Neutered Male
4,years,48.00,A676712,Dog,Maltese Mix,White,15/4/2014 17:57,,Gala,,Return_to_owner,Spayed Female
9,years,108.00,A719927,Dog,Bluetick Hound Mix,Black/White,13/2/2016 16:29,,Daisy,,Adoption,Spayed Female
2,years,24.00,A710829,Dog,Miniature Pinscher,Chocolate,1/9/2015 18:52,,,,Adoption,Spayed Female
3,years,36.00,A669908,Dog,Labrador Retriever Mix,Black,18/2/2014 18:13,,Tara,,Adoption,Spayed Female
7,years,84.00,A515677,Dog,Pit Bull Mix,White,15/2/2015 12:21,,Angel,Partner,Transfer,Spayed Female
7,years,84.00,A691479,Dog,Labrador Retriever Mix,Black,12/2/2015 8:27,,Annabelle,Foster,Adoption,Spayed Female
2,years,24.00,A677984,Dog,American Pit Bull Terrier Mix,Black/White,4/8/2014 16:36,,Shadow,Partner,Transfer,Spayed Female
3,years,36.00,A717508,Dog,Chihuahua Shorthair Mix,Red/White,15/12/2015 15:15,,Merlow,Partner,Transfer,Spayed Female
4,years,48.00,A680957,Dog,Golden Retriever/Labrador Retriever,Gold/White,15/6/2014 12:10,,Copper,,Adoption,Neutered Male
3,years,36.00,A681827,Dog,Collie Smooth Mix,Gold/White,7/7/2014 17:54,,Quincy,Aggressive,Euthanasia,Neutered Male
8,years,96.00,A671644,Dog,Old English Bulldog Mix,Brown Brindle/White,17/5/2015 17:54,,Samson,,Return_to_owner,Intact Male
6,years,72.00,A707751,Dog,Rhod Ridgeback Mix,Brown,18/7/2015 14:35,,Brando,,Return_to_owner,Intact Male
4,years,48.00,A604955,Dog,American Staffordshire Terrier Mix,Brown Brindle/White,24/11/2014 12:52,,Pollydoodle,,Adoption,Spayed Female
5,years,60.00,A714511,Dog,Miniature Poodle Mix,Apricot,28/10/2015 12:47,,Josilyn,,Adoption,Spayed Female
2,years,24.00,A687054,Dog,Pit Bull Mix,Brown Brindle/White,27/5/2015 11:16,,Sugg,Partner,Transfer,Spayed Female
8,years,96.00,A693967,Dog,Chihuahua Shorthair Mix,White/Brown,28/12/2014 18:59,,Betty,,Adoption,Spayed Female
2,years,24.00,A695630,Dog,German Shepherd Mix,Brown/Black,25/1/2015 18:47,,,,Adoption,Spayed Female
4,years,48.00,A678486,Dog,Miniature Pinscher Mix,Black/Tan,5/6/2014 18:46,,Higgins,Partner,Transfer,Neutered Male
2,years,24.00,A713249,Dog,Blue Lacy Mix,Blue/White,3/11/2015 13:11,,Chewy,Partner,Transfer,Neutered Male
2,years,24.00,A672216,Dog,Doberman Pinsch,Black/Tan,28/12/2015 18:10,,Rambo,,Return_to_owner,Neutered Male
2,years,24.00,A671547,Dog,Pit Bull Mix,Fawn/White,8/4/2014 12:27,,Shelby,Aggressive,Euthanasia,Spayed Female
4,years,48.00,A665212,Dog,Labrador Retriever Mix,Brown/White,26/12/2013 9:56,,Lonnie,,Adoption,Neutered Male
2,years,24.00,A689257,Dog,Australian Cattle Dog Mix,White/Brown,7/10/2014 16:46,,Hailey,,Adoption,Spayed Female
3,years,36.00,A678303,Dog,Pit Bull Mix,Brown Brindle,7/5/2014 18:07,,,Partner,Transfer,Intact Male
5,years,60.00,A577582,Dog,Beagle,Black/Tan,15/11/2015 16:57,,Carolina,,Return_to_owner,Spayed Female
6,years,72.00,A718141,Dog,Miniature Poodle Mix,White,23/12/2015 15:31,,Romero,,Return_to_owner,Neutered Male
16,years,192.00,A711144,Dog,Border Collie Mix,Black/White,2/9/2015 17:04,,Daisy,,Return_to_owner,Spayed Female
2,years,24.00,A706940,Dog,Labrador Retriever Mix,Black/White,18/7/2015 12:28,,Dory,,Adoption,Spayed Female
3,years,36.00,A698898,Dog,Australian Cattle Dog Mix,Brown/White,6/4/2015 18:56,,Summer,,Adoption,Spayed Female
7,years,84.00,A691881,Dog,Chihuahua Shorthair Mix,Tan/White,12/11/2014 16:57,,Poot,,Adoption,Neutered Male
12,years,144.00,A688593,Dog,Chihuahua Shorthair Mix,White/Black,31/12/2014 12:56,,Sophie,Foster,Adoption,Intact Female
5,years,60.00,A699245,Dog,Lhasa Apso/Miniature Poodle,Cream/Gray,30/3/2015 12:06,,Turbo 2,Partner,Transfer,Intact Male
6,years,72.00,A664519,Dog,Carolina Dog Mix,Sable,10/10/2013 11:45,,,Aggressive,Euthanasia,Intact Male
2,years,24.00,A703899,Dog,Pit Bull Mix,Brown/White,31/7/2015 12:29,,River,,Adoption,Spayed Female
6,years,72.00,A659043,Dog,Australian Cattle Dog Mix,Blue Merle,11/10/2013 17:17,,Lala,,Adoption,Spayed Female
2,years,24.00,A719411,Dog,Chihuahua Shorthair,White/Blue,25/1/2016 0:00,,Poppy,Partner,Transfer,Intact Female
2,years,24.00,A703915,Dog,Australian Shepherd Mix,White/Brown,5/6/2015 11:29,,Abe,,Adoption,Neutered Male
3,years,36.00,A694738,Dog,Boxer/Staffordshire,Brown Brindle/White,28/4/2015 17:30,,Moxie,,Return_to_owner,Spayed Female
5,years,60.00,A588582,Dog,Boxer,White/Brown,4/4/2014 16:08,,Abby,,Return_to_owner,Spayed Female
2,years,24.00,A688931,Dog,Dachshund Mix,Black/Tan,2/10/2014 14:06,,,Partner,Transfer,Neutered Male
7,years,84.00,A688399,Dog,Pembroke Welsh Corgi Mix,Tan,6/10/2014 14:02,,Goobey,Partner,Transfer,Neutered Male
6,years,72.00,A672072,Dog,Queensland Heeler Mix,Red Merle/White,8/2/2014 13:30,,Lizzie,,Return_to_owner,Spayed Female
4,years,48.00,A696237,Dog,Toy Poodle Mix,White/Cream,31/1/2015 15:19,,Sam,,Adoption,Neutered Male
6,years,72.00,A708774,Dog,Chihuahua Shorthair Mix,Brown,31/7/2015 14:42,,Chiquita,Suffering,Euthanasia,Intact Female
3,years,36.00,A694237,Dog,Standard Poodle Mix,Black,23/12/2014 9:31,,Valentine,Suffering,Euthanasia,Intact Male
2,years,24.00,A676443,Dog,Labrador Retriever Mix,Brown,19/4/2014 12:15,,Bedo,,Return_to_owner,Neutered Male
