,AgeuponOutcome,AnimalID,AnimalType,Breed,Color,DateTime,ID,Name,OutcomeSubtype,OutcomeType,SexuponOutcome
19206,1 year,A698796,Dog,Pit Bull Mix,Blue/White,2016-02-08 15:08:00,,Hank,Foster,Adoption,Neutered Male
19210,4 years,A711554,Dog,Dachshund Mix,Tricolor,2015-09-10 14:06:00,,,Partner,Transfer,Intact Female
19211,2 years,A672021,Dog,Yorkshire Terrier Mix,Blue/Tan,2014-03-16 15:12:00,,Fritz,Partner,Transfer,Neutered Male
19215,1 month,A709945,Dog,Chihuahua Shorthair Mix,Buff,2015-08-14 18:09:00,,,Partner,Transfer,Intact Male
19216,2 years,A667097,Dog,Yorkshire Terrier Mix,Tan/Black,2013-12-20 17:59:00,,Peaches,Foster,Adoption,Spayed Female
19217,2 months,A680193,Dog,Collie Smooth Mix,Sable/White,2014-06-03 17:07:00,,Dug,,Adoption,Neutered Male
19218,8 months,A705503,Dog,Plott Hound Mix,Brown Brindle/White,2015-07-02 10:14:00,,Georgia,Partner,Transfer,Intact Female
19219,3 years,A694745,Dog,Pit Bull Mix,Brown,2015-01-09 18:24:00,,Herc,,Return_to_owner,Neutered Male
19220,1 year,A673353,Dog,Chihuahua Shorthair Mix,Red,2014-02-27 17:14:00,,Simon,,Return_to_owner,Neutered Male
19221,1 year,A703986,Dog,Siberian Husky Mix,White/Black,2015-06-05 17:01:00,,Spirit,,Adoption,Neutered Male
19222,14 years,A720677,Dog,Pembroke Welsh Corgi Mix,Red/White,2016-02-13 16:48:00,,Lola,,Return_to_owner,Spayed Female
19223,5 years,A673098,Dog,Miniature Schnauzer Mix,Chocolate,2014-03-07 18:31:00,,Princess,,Adoption,Spayed Female
19224,2 years,A717963,Dog,Labrador Retriever Mix,Black,2016-01-08 17:18:00,,Black,,Adoption,Neutered Male
19225,3 years,A718341,Dog,German Shepherd,Brown/Black,2016-01-10 16:41:00,,Julian,,Adoption,Neutered Male
19229,9 years,A698567,Dog,Chihuahua Shorthair Mix,Brown,2015-09-13 16:51:00,,Eve,,Adoption,Spayed Female
19230,14 years,A697475,Dog,Dachshund Mix,Red,2015-03-01 14:53:00,,Coco,Suffering,Euthanasia,Intact Female
19231,2 years,A657997,Dog,Jack Russell Terrier/Border Collie,White/Black,2015-02-02 13:02:00,,Stella,,Return_to_owner,Spayed Female
19233,7 years,A664822,Dog,Cocker Spaniel/Miniature Poodle,White/Tan,2013-10-18 11:23:00,,Jackson,,Return_to_owner,Neutered Male
19235,3 years,A687485,Dog,American Bulldog Mix,Black/White,2014-09-16 11:21:00,,Charlie,Partner,Transfer,Neutered Male
19236,3 years,A687019,Dog,Golden Retriever Mix,Gold,2014-08-30 13:29:00,,Paris,,Return_to_owner,Intact Female
19238,3 years,A690017,Dog,Shih Tzu Mix,White/Brown,2014-10-17 13:49:00,,Sugar,Partner,Transfer,Intact Female
19241,1 year,A667030,Dog,Dachshund/Labrador Retriever,Tan,2014-05-07 14:04:00,,Sugar,,Adoption,Spayed Female
19242,3 weeks,A690482,Dog,Labrador Retriever Mix,Black/White,2014-10-22 17:47:00,,,Partner,Transfer,Intact Female
19243,14 years,A691761,Dog,Yorkshire Terrier,Silver/Tan,2014-11-09 11:10:00,,Poopy,,Return_to_owner,Neutered Male
19245,2 years,A669274,Dog,Cardigan Welsh Corgi Mix,White,2013-12-19 17:10:00,,Max,,Return_to_owner,Neutered Male
19247,5 months,A698918,Dog,Rat Terrier Mix,Tricolor,2015-03-27 18:47:00,,Magic,,Adoption,Neutered Male
19248,10 months,A698780,Dog,Pit Bull Mix,Black/White,2015-07-20 15:04:00,,Rex,,Adoption,Neutered Male
19249,8 years,A682412,Dog,Chow Chow Mix,Brown,2014-07-21 11:54:00,,Joey,Partner,Transfer,Neutered Male
19250,12 years,A687326,Dog,Dachshund Longhair/Cardigan Welsh Corgi,Brown/White,2014-09-22 18:50:00,,Bernice,Foster,Adoption,Spayed Female
19252,2 months,A702229,Dog,Labrador Retriever/Boxer,Tan/White,2015-05-15 17:58:00,,,,Adoption,Spayed Female
19253,3 months,A679966,Dog,Black Mouth Cur Mix,Tan/Black,2014-06-13 15:56:00,,Steve,,Adoption,Neutered Male
19255,1 year,A669647,Dog,Australian Cattle Dog/Labrador Retriever,Tan/White,2014-01-03 14:36:00,,Theodore,,Return_to_owner,Intact Male
19258,5 years,A669457,Dog,Miniature Schnauzer/Miniature Poodle,Gray,2014-01-02 12:05:00,,Nala,Partner,Transfer,Intact Female
19260,4 months,A679788,Dog,Labrador Retriever Mix,Black,2014-05-26 18:03:00,,Koda,,Return_to_owner,Intact Male
19261,3 years,A627019,Dog,Labrador Retriever Mix,Tan/White,2014-10-30 16:21:00,,Charlie,Partner,Transfer,Neutered Male
19263,2 years,A668381,Dog,Chinese Sharpei Mix,Black,2013-12-29 15:18:00,,Garcia,Partner,Transfer,Neutered Male
19264,3 months,A692578,Dog,Jack Russell Terrier Mix,White/Liver,2014-11-27 14:50:00,,,Partner,Transfer,Intact Female
19265,10 years,A345209,Dog,Labrador Retriever Mix,Tan,2014-11-27 09:59:00,,Chula,,Return_to_owner,Spayed Female
19268,2 months,A712309,Dog,Boxer Mix,Tan/Black,2015-09-26 12:07:00,,,Partner,Transfer,Intact Female
19269,4 years,A690108,Dog,Manchester Terrier/Beagle,Black/Tan,2015-01-18 09:04:00,,Ruffy,Rabies Risk,Euthanasia,Neutered Male
19270,3 months,A672741,Dog,Rottweiler Mix,Black/Tan,2014-02-20 17:10:00,,Kennex,,Adoption,Neutered Male
19271,2 months,A694600,Dog,Border Terrier/Chihuahua Shorthair,Tan,2015-01-04 17:59:00,,Ted,,Adoption,Neutered Male
19272,10 years,A679947,Dog,Pit Bull/Pointer,Tan,2014-05-28 14:44:00,,Big Daddy,,Return_to_owner,Neutered Male
19273,6 months,A699543,Dog,Labrador Retriever/Pit Bull,White/Black,2015-09-17 12:45:00,,Stewie,Partner,Transfer,Neutered Male
19274,3 months,A669712,Dog,Pit Bull Mix,Blue/Brown Brindle,2014-01-01 16:52:00,,Cujo,,Adoption,Neutered Male
19275,1 year,A700043,Dog,Miniature Poodle Mix,Cream,2015-04-15 13:35:00,,Miguel,Partner,Transfer,Neutered Male
19277,1 month,A673776,Dog,Golden Retriever/Chow Chow,Tan/White,2014-03-04 17:34:00,,Chauncey,Partner,Transfer,Intact Male
19279,12 years,A663754,Dog,Miniature Schnauzer Mix,Gray/Black,2013-10-02 18:48:00,,Spanky,,Return_to_owner,Neutered Male
19283,2 weeks,A678739,Dog,Chihuahua Shorthair/Jack Russell Terrier,Sable,2014-05-24 08:13:00,,Bear,Partner,Transfer,Intact Male
19287,2 days,A680771,Dog,Dachshund Mix,Tan,2014-06-07 17:16:00,,,Partner,Transfer,Unknown
19288,12 years,A683840,Dog,Queensland Heeler Mix,Black/White,2014-07-16 09:36:00,,,Suffering,Euthanasia,Intact Female
19291,8 years,A687507,Dog,Akita Mix,White/Gray,2014-09-05 19:00:00,,Loki,,Return_to_owner,Spayed Female
19293,4 months,A671585,Dog,Dachshund,Brown/White,2014-01-29 15:10:00,,,Partner,Transfer,Intact Male
19294,1 year,A671934,Dog,Dachshund Longhair,Brown/Black,2014-02-06 17:43:00,,Kelly,,Adoption,Spayed Female
19295,1 year,A666051,Dog,Border Collie Mix,Tricolor,2013-10-28 15:51:00,,,Partner,Transfer,Intact Female
19296,3 years,A706150,Dog,Beagle/Chihuahua Shorthair,Red Merle/White,2015-07-06 11:39:00,,Scrappy,,Return_to_owner,Intact Male
19301,1 year,A710977,Dog,Dachshund Mix,Tan,2015-09-13 17:07:00,,Bella,,Adoption,Spayed Female
19302,9 months,A693617,Dog,Pit Bull Mix,Black/White,2015-01-24 12:08:00,,Louie,,Return_to_owner,Neutered Male
19304,7 months,A681924,Dog,Labrador Retriever Mix,Black,2014-06-21 16:47:00,,,Partner,Transfer,Intact Female
19305,6 years,A714749,Dog,Siberian Husky Mix,Black/White,2015-11-01 19:13:00,,Bran Schulz,,Adoption,Neutered Male
19306,3 years,A673339,Dog,Miniature Schnauzer/Australian Cattle Dog,Gray/White,2014-03-01 18:07:00,,Snowy,,Adoption,Neutered Male
19308,6 months,A678372,Dog,Staffordshire Mix,Blue/White,2014-05-11 18:22:00,,Shadow,Partner,Transfer,Spayed Female
19309,10 years,A718978,Dog,Catahoula Mix,Black/White,2016-01-16 17:33:00,,Dallas,,Adoption,Neutered Male
19310,8 years,A719448,Dog,Border Collie Mix,Tricolor,2016-02-20 12:55:00,,Korg,,Adoption,Neutered Male
19311,2 months,A688190,Dog,Collie Smooth Mix,Tan/Cream,2014-09-20 18:28:00,,,Partner,Transfer,Intact Male
19312,1 year,A668945,Dog,Chihuahua Shorthair Mix,Brown/White,2013-12-12 18:13:00,,,Partner,Transfer,Intact Male
19314,1 year,A710646,Dog,Chihuahua Shorthair/Rat Terrier,Red/White,2015-08-30 17:11:00,,Gino,,Adoption,Neutered Male
19315,9 years,A674392,Dog,Dachshund Mix,Black/Brown,2015-02-03 11:24:00,,Shorty,Partner,Transfer,Intact Male
19316,2 years,A710306,Dog,Chihuahua Shorthair Mix,Brown,2015-09-08 12:12:00,,P.J.,,Adoption,Spayed Female
19324,10 years,A664964,Dog,Pit Bull Mix,Yellow,2013-10-21 13:06:00,,Diesel,,Return_to_owner,Intact Male
19325,3 years,A707905,Dog,Miniature Poodle,White,2015-08-09 18:10:00,,Uno,,Adoption,Neutered Male
19326,1 month,A696891,Dog,Pit Bull Mix,Brown Brindle/White,2015-02-19 17:42:00,,,,Return_to_owner,Intact Male
19330,3 years,A665864,Dog,Pit Bull Mix,Black/White,2013-10-24 18:09:00,,Luna,,Return_to_owner,Spayed Female
19331,9 months,A697156,Dog,Bluetick Hound/Treeing Walker Coonhound,White/Tricolor,2015-03-01 17:25:00,,Wyatt,,Adoption,Neutered Male
19332,3 years,A693673,Dog,German Shepherd Mix,Sable,2014-12-18 17:28:00,,Madi,,Return_to_owner,Spayed Female
19333,4 months,A696573,Dog,Black Mouth Cur Mix,Brown/Black,2015-02-08 17:47:00,,Hank,,Adoption,Neutered Male
19334,3 years,A712071,Dog,Australian Cattle Dog Mix,Black Brindle/White,2016-02-04 13:29:00,,Toby,,Return_to_owner,Neutered Male
19335,2 years,A713426,Dog,Chihuahua Shorthair Mix,Brown Brindle,2015-10-19 11:23:00,,Daisy,,Adoption,Spayed Female
19336,2 years,A707396,Dog,Chihuahua Shorthair,Tan,2015-07-30 16:54:00,,Chiquis,,Return_to_owner,Spayed Female
19337,2 years,A706593,Dog,Cardigan Welsh Corgi Mix,Black/White,2015-07-02 16:53:00,,Max,,Adoption,Neutered Male
19339,8 years,A695887,Dog,Labrador Retriever Mix,Buff,2015-01-26 11:14:00,,Nell,,Return_to_owner,Spayed Female
19342,1 year,A717057,Dog,Pug Mix,Brown,2015-12-07 18:12:00,,Canelo,,Adoption,Neutered Male
19344,2 months,A719730,Dog,Labrador Retriever Mix,White,2016-01-31 17:38:00,,Barbie,,Adoption,Spayed Female
19347,2 years,A717284,Dog,Pit Bull Mix,Brown,2016-01-28 14:51:00,,Fig,,Adoption,Spayed Female
19348,3 years,A691778,Dog,Chihuahua Shorthair Mix,Tan/White,2014-11-21 15:09:00,,Scarlett,Partner,Transfer,Intact Female
19351,2 years,A688958,Dog,Australian Cattle Dog Mix,Black/White,2014-09-29 12:37:00,,Cleo,,Adoption,Spayed Female
19352,2 months,A696107,Dog,Pomeranian/Chihuahua Longhair,Black/Tan,2015-02-02 18:43:00,,Pinto,,Adoption,Spayed Female
19354,4 years,A710839,Dog,Miniature Schnauzer Mix,Gray,2015-09-02 12:32:00,,,,Adoption,Neutered Male
19356,5 years,A695788,Dog,Chihuahua Shorthair Mix,Tan,2015-01-26 16:43:00,,Percy,Suffering,Euthanasia,Spayed Female
19359,4 months,A692083,Dog,Wire Hair Fox Terrier/Chihuahua Shorthair,Cream/White,2015-02-12 19:15:00,,Rosie,,Adoption,Spayed Female
19361,6 months,A684274,Dog,Pit Bull Mix,Blue,2014-07-23 08:33:00,,Oreo,Aggressive,Euthanasia,Intact Female
19363,2 years,A696622,Dog,English Shepherd,Black/Brown,2015-07-03 18:14:00,,Roco,,Return_to_owner,Neutered Male
19364,8 months,A700059,Dog,Chihuahua Shorthair Mix,Brown,2015-04-25 23:01:00,,Meerkat,Offsite,Adoption,Spayed Female
19367,1 year,A699150,Dog,Chihuahua Longhair Mix,Tan,2015-03-28 18:23:00,,,,Adoption,Neutered Male
19368,1 year,A692834,Dog,Collie Smooth/Labrador Retriever,Red/Buff,2014-11-28 19:00:00,,Pancho,,Return_to_owner,Neutered Male
19369,10 months,A669372,Dog,Pug Mix,Sable/White,2014-01-26 11:53:00,,Maya,Partner,Transfer,Spayed Female
19370,1 year,A678996,Dog,Boxer/Rhod Ridgeback,Brown,2014-08-02 13:56:00,,Eddie,,Adoption,Neutered Male
19371,6 years,A678516,Dog,Chihuahua Shorthair Mix,Black/Tan,2014-05-16 13:44:00,,,Partner,Transfer,Spayed Female
19372,2 years,A685232,Dog,Catahoula Mix,Brown Merle,2014-08-17 15:42:00,,Diana Lee,,Adoption,Spayed Female
19373,2 years,A685764,Dog,Labrador Retriever Mix,Black,2014-09-06 15:35:00,,Kell,,Adoption,Neutered Male
19374,2 months,A674245,Dog,Labrador Retriever Mix,Sable,2014-03-31 18:29:00,,Bravo,,Adoption,Neutered Male
19375,3 years,A612961,Dog,Siberian Husky/Australian Cattle Dog,Tricolor,2014-11-21 11:55:00,,Carla,Foster,Adoption,Spayed Female
19376,4 weeks,A674596,Dog,Chow Chow Mix,Brown,2014-03-17 11:33:00,,,Partner,Transfer,Intact Male
19379,8 months,A708440,Dog,Chihuahua Shorthair Mix,Black/White,2015-08-01 14:17:00,,Jameson,,Adoption,Spayed Female
19381,6 months,A715574,Dog,Labrador Retriever Mix,Black/Brown Brindle,2015-11-11 19:03:00,,,,Adoption,Neutered Male
19383,11 months,A673986,Dog,Labrador Retriever/American Bulldog,Cream,2014-10-19 19:28:00,,Biskit,,Adoption,Neutered Male
19384,1 year,A699444,Dog,Chihuahua Shorthair Mix,Tan/White,2015-04-01 17:00:00,,Chulo,,Return_to_owner,Neutered Male
19385,8 years,A697390,Dog,Miniature Poodle Mix,White,2015-02-24 08:59:00,,,Suffering,Euthanasia,Intact Male
19386,2 years,A703713,Dog,American Pit Bull Terrier Mix,White/Brown,2015-06-13 18:58:00,,Champ,Partner,Transfer,Neutered Male
19387,1 year,A706956,Dog,German Shepherd Mix,Cream/Black,2015-07-07 15:55:00,,Robin,,Return_to_owner,Neutered Male
19388,5 years,A675631,Dog,Australian Shepherd Mix,Sable/White,2014-04-17 13:48:00,,Emma,,Return_to_owner,Spayed Female
19392,7 years,A452948,Dog,Labrador Retriever/Rhod Ridgeback,Red/White,2014-07-22 17:18:00,,Tucker,,Return_to_owner,Neutered Male
19393,3 years,A665857,Dog,Pit Bull Mix,Blue/White,2013-10-24 16:53:00,,Jewel,Partner,Transfer,Intact Female
19394,8 years,A696266,Dog,Pug Mix,Black/White,2015-02-01 17:23:00,,Polka,,Return_to_owner,Spayed Female
19395,2 years,A710075,Dog,German Shepherd,Black/Brown,2015-08-23 18:44:00,,Luna,,Return_to_owner,Spayed Female
19396,8 years,A687633,Dog,Shih Tzu Mix,White/Black,2014-09-08 16:49:00,,,,Return_to_owner,Neutered Male
19400,1 year,A685120,Dog,Pit Bull Mix,Black/White,2014-12-26 16:16:00,,Mabel,,Adoption,Spayed Female
19401,9 years,A678545,Dog,Weimaraner Mix,Gray/White,2014-05-10 11:09:00,,Skyla,,Return_to_owner,Spayed Female
19402,2 years,A679052,Dog,Rottweiler,Black/Brown,2014-05-18 17:30:00,,Oso,,Return_to_owner,Neutered Male
19403,2 years,A698901,Dog,Australian Cattle Dog Mix,Black/White,2015-04-05 14:35:00,,Mina,,Adoption,Spayed Female
19404,1 year,A686300,Dog,Pit Bull Mix,White/Chocolate,2014-08-21 18:05:00,,Titus,,Return_to_owner,Neutered Male
19407,3 years,A665619,Dog,Chihuahua Shorthair Mix,Black/Tan,2015-12-24 15:15:00,,Chico,,Return_to_owner,Neutered Male
19409,2 years,A668946,Dog,Chihuahua Shorthair Mix,Brown Brindle,2013-12-17 11:43:00,,Lola,,Adoption,Spayed Female
19410,11 years,A323668,Dog,Australian Cattle Dog Mix,Tricolor,2015-03-06 17:36:00,,Ringo,,Return_to_owner,Neutered Male
19411,7 years,A673073,Dog,Maltese,White,2014-03-19 09:41:00,,Tillie,,Adoption,Spayed Female
19415,3 years,A678243,Dog,Redbone Hound Mix,Red/White,2015-08-15 15:04:00,,Ace,,Adoption,Neutered Male
19416,2 years,A708121,Dog,Maltese Mix,White,2015-07-24 17:46:00,,Tutu,,Return_to_owner,Intact Female
19418,4 years,A698974,Dog,Chihuahua Shorthair Mix,Black,2015-03-23 17:53:00,,Kiko,,Return_to_owner,Neutered Male
19419,1 year,A694446,Dog,Beagle Mix,Red/White,2015-01-01 17:29:00,,Samuel,,Adoption,Neutered Male
19420,2 years,A668124,Dog,American Bulldog Mix,Brown Brindle/White,2013-12-08 13:24:00,,Tigger,Partner,Transfer,Neutered Male
19422,4 years,A671890,Dog,Smooth Fox Terrier Mix,White/Brown,2014-05-07 15:37:00,,Buster,Foster,Adoption,Neutered Male
19427,2 years,A667902,Dog,Dachshund Mix,Black/Tan,2013-11-30 11:24:00,,,,Adoption,Spayed Female
19428,7 months,A679330,Dog,Pit Bull Mix,White/Tan,2014-06-18 12:49:00,,Hercules,,Adoption,Neutered Male
19431,2 weeks,A699022,Dog,Chihuahua Shorthair Mix,Brown,2015-03-22 13:03:00,,Estelle,Partner,Transfer,Intact Female
19434,1 year,A703542,Dog,Boxer/Chinese Sharpei,White/Tan,2015-05-29 19:10:00,,Romeo,,Return_to_owner,Intact Male
19435,1 year,A716873,Dog,Yorkshire Terrier Mix,Brown/Black,2015-11-28 11:06:00,,,,Return_to_owner,Intact Male
19436,4 years,A676203,Dog,Labrador Retriever Mix,Black,2015-02-19 15:11:00,,Gracie,,Adoption,Spayed Female
19437,4 months,A676607,Dog,Basenji/Chihuahua Longhair,Red/White,2014-04-16 17:54:00,,Snickers,,Adoption,Spayed Female
19438,8 years,A629207,Dog,Rottweiler/German Shepherd,Black/Brown,2014-09-26 15:16:00,,Teddy Bear,Aggressive,Euthanasia,Neutered Male
19441,1 year,A665026,Dog,Border Collie/Labrador Retriever,Black/White,2013-11-03 17:58:00,,Happy,,Adoption,Spayed Female
19443,2 years,A686179,Dog,Chihuahua Shorthair Mix,White/Red,2014-09-05 12:37:00,,Butterscotch,Partner,Transfer,Intact Female
19444,3 years,A624949,Dog,German Shepherd Mix,Black/Tan,2014-04-30 16:25:00,,Axle,Aggressive,Euthanasia,Neutered Male
19445,2 years,A705846,Dog,Chihuahua Shorthair Mix,Red,2015-06-29 14:04:00,,Bee Bee,Partner,Transfer,Neutered Male
19446,3 years,A691951,Dog,German Shepherd/Rottweiler,Brown/Black,2014-11-14 17:58:00,,Fifi,,Return_to_owner,Spayed Female
19447,2 years,A718019,Dog,Australian Cattle Dog Mix,Blue Merle/Black,2015-12-30 17:21:00,,Ladybird,,Return_to_owner,Spayed Female
19448,4 years,A693372,Dog,Chihuahua Shorthair Mix,Brown/White,2014-12-20 16:13:00,,Alfie,Partner,Transfer,Intact Male
19450,2 months,A715216,Dog,Cocker Spaniel/Labrador Retriever,Tan/White,2015-11-04 17:47:00,,,,Adoption,Neutered Male
19451,1 year,A670180,Dog,Dachshund Mix,Brown/Black,2014-01-07 15:46:00,,,Partner,Transfer,Intact Male
19454,3 months,A702498,Dog,Dachshund Longhair/Miniature Schnauzer,Red/White,2015-05-18 18:37:00,,Taco,,Adoption,Neutered Male
19456,2 years,A687356,Dog,Jack Russell Terrier/Cardigan Welsh Corgi,Sable/White,2014-09-07 18:38:00,,,,Adoption,Neutered Male
19461,2 months,A664893,Dog,Black Mouth Cur/Dachshund,Tan/White,2013-10-14 17:31:00,,Midge,,Adoption,Spayed Female
19465,1 month,A708879,Dog,Catahoula Mix,White/Black,2015-09-23 07:57:00,,Hambone,Foster,Adoption,Neutered Male
19466,4 years,A683622,Dog,Chihuahua Shorthair/Dachshund,Brown,2014-07-27 17:44:00,,Harley,,Adoption,Neutered Male
19467,12 years,A686511,Dog,Labrador Retriever Mix,Black,2014-08-23 12:58:00,,Dexter,,Return_to_owner,Neutered Male
19468,2 years,A677826,Dog,Chihuahua Longhair/Pug,Tan/Tricolor,2014-05-03 07:41:00,,Pecan,Offsite,Adoption,Neutered Male
19469,6 years,A680335,Dog,Rottweiler,Black/Tan,2014-06-06 16:38:00,,Louie,Partner,Transfer,Neutered Male
19470,2 years,A685642,Dog,American Staffordshire Terrier Mix,Black,2014-08-27 14:35:00,,Tugg,Partner,Transfer,Neutered Male
19472,10 months,A709147,Dog,Cairn Terrier Mix,Cream,2015-08-12 19:40:00,,Deedee,Partner,Transfer,Spayed Female
19473,2 years,A700583,Dog,Rat Terrier Mix,White/Tan,2015-04-25 17:33:00,,Milo,,Return_to_owner,Neutered Male
19476,1 month,A689121,Dog,Labrador Retriever Mix,Black/White,2014-10-14 12:56:00,,,Foster,Adoption,Neutered Male
19477,1 year,A689570,Dog,Chihuahua Shorthair Mix,White/Tan,2015-03-08 17:48:00,,Isabel,,Adoption,Spayed Female
19478,2 months,A692379,Dog,German Shepherd/Labrador Retriever,Tan,2014-12-20 17:23:00,,Maunster,Foster,Adoption,Neutered Male
19479,1 year,A690757,Dog,Jack Russell Terrier Mix,White/Tan,2014-10-26 17:21:00,,Beans,Rabies Risk,Euthanasia,Intact Female
19482,7 years,A701903,Dog,Labrador Retriever Mix,Black,2015-05-14 17:26:00,,Mambo,,Return_to_owner,Neutered Male
19483,1 month,A699878,Dog,Rat Terrier Mix,Black Brindle/White,2015-04-04 13:27:00,,,Partner,Transfer,Intact Male
19486,1 year,A704239,Dog,Labrador Retriever Mix,Black/White,2015-06-09 18:37:00,,Buddy,,Adoption,Neutered Male
19487,2 months,A717553,Dog,Chihuahua Shorthair Mix,White/Brown,2016-01-11 15:24:00,,,Foster,Adoption,Spayed Female
19490,2 months,A685565,Dog,Catahoula/Pointer,Brown Merle/White,2014-08-13 18:56:00,,,,Adoption,Spayed Female
19494,5 years,A667909,Dog,Chihuahua Shorthair Mix,Cream,2014-01-05 16:47:00,,Chico,Offsite,Adoption,Neutered Male
19497,6 months,A678601,Dog,German Shepherd/Chow Chow,Black/Brown,2014-05-31 12:16:00,,Leela,,Adoption,Spayed Female
19498,10 months,A679019,Dog,Border Collie Mix,Black/White,2014-11-08 19:06:00,,Jack,,Adoption,Neutered Male
19499,5 months,A671121,Dog,American Pit Bull Terrier Mix,Brown/White,2014-01-31 18:11:00,,Little Bit,,Adoption,Neutered Male
19501,4 years,A687219,Dog,Pit Bull Mix,Brown,2015-01-05 15:27:00,,Gabriel,Partner,Transfer,Neutered Male
19503,6 years,A678704,Dog,Golden Retriever Mix,Gold,2014-05-12 18:25:00,,Hank,,Return_to_owner,Neutered Male
19505,4 years,A569826,Dog,German Shepherd/Chow Chow,Black/Tan,2014-09-20 13:18:00,,Bobby,,Return_to_owner,Neutered Male
19506,5 months,A665736,Dog,Labrador Retriever Mix,Black/White,2013-11-05 15:14:00,,Porter,,Adoption,Neutered Male
19508,5 years,A683698,Dog,Yorkshire Terrier Mix,Black/Brown,2014-07-15 14:58:00,,Max,,Return_to_owner,Neutered Male
19512,2 months,A699578,Dog,Labrador Retriever Mix,Black/White,2015-04-03 16:07:00,,,Partner,Transfer,Intact Male
19513,1 year,A688682,Dog,Pointer/Harrier,White/Tricolor,2014-09-28 15:19:00,,,,Adoption,Spayed Female
19514,3 months,A688861,Dog,Border Collie Mix,White/Brown,2014-09-29 18:46:00,,Kari,,Adoption,Spayed Female
19515,1 year,A678747,Dog,Rottweiler Mix,Black/Brown,2014-12-26 15:55:00,,Ruby,,Return_to_owner,Spayed Female
19518,1 year,A689818,Dog,Maltese/Border Terrier,White,2015-09-12 15:48:00,,Sophie,,Adoption,Spayed Female
19521,1 year,A680313,Dog,Australian Kelpie Mix,Black/Tan,2015-10-17 14:39:00,,Buddy,,Adoption,Neutered Male
19522,2 years,A719230,Dog,Pit Bull Mix,Tan/White,2016-01-19 12:19:00,,Zeus,,Return_to_owner,Intact Male
19523,2 years,A688354,Dog,Yorkshire Terrier Mix,Tan/Silver,2014-09-22 19:06:00,,,,Adoption,Spayed Female
19524,2 months,A717049,Dog,Labrador Retriever Mix,Black/White,2015-12-01 15:17:00,,Greg,Partner,Transfer,Intact Male
19527,7 years,A680258,Dog,Beagle Mix,White/Brown,2014-06-01 11:17:00,,Jack,,Return_to_owner,Neutered Male
19528,3 years,A691935,Dog,Pit Bull Mix,Brown/White,2014-12-09 13:09:00,,Bruno,Partner,Transfer,Neutered Male
19530,11 months,A662292,Dog,Catahoula Mix,Sable/Tan,2013-12-02 12:37:00,,Cesar,,Adoption,Neutered Male
19531,5 months,A685826,Dog,Labrador Retriever Mix,Black/White,2014-09-02 13:57:00,,,,Adoption,Spayed Female
19532,2 years,A717902,Dog,Yorkshire Terrier Mix,Black/Brown,2015-12-23 12:40:00,,Rudy,,Adoption,Neutered Male
